generation,best_fitness,avg_fitness,worst_fitness
0,413.0,400.815,380.0
1,415.0,404.7,391.0
2,417.0,406.615,387.0
3,417.0,407.71,392.0
4,417.0,408.375,392.0
5,418.0,408.49,395.0
6,419.0,409.035,398.0
7,419.0,410.065,400.0
8,419.0,410.66,396.0
9,420.0,411.555,401.0
10,420.0,412.625,399.0
11,422.0,414.055,404.0
12,423.0,415.245,406.0
13,423.0,416.49,407.0
14,423.0,417.975,410.0
15,425.0,418.52,410.0
16,425.0,419.62,413.0
17,425.0,420.225,409.0
18,425.0,420.675,414.0
19,425.0,421.07,414.0
20,425.0,421.515,416.0
21,426.0,422.065,417.0
22,426.0,422.445,418.0
23,426.0,422.865,418.0
24,426.0,423.32,419.0
25,427.0,423.77,416.0
26,427.0,424.5,418.0
27,427.0,425.17,421.0
28,428.0,425.385,422.0
29,428.0,425.66,421.0
30,428.0,425.86,421.0
31,428.0,425.89,423.0
32,428.0,426.05,422.0
33,428.0,426.115,421.0
34,428.0,426.345,421.0
35,428.0,426.585,423.0
36,428.0,426.735,423.0
37,428.0,426.62,422.0
38,428.0,426.55,423.0
39,428.0,426.56,421.0
40,428.0,426.6,421.0
41,428.0,426.765,424.0
42,428.0,426.775,421.0
43,428.0,426.7,420.0
44,428.0,426.865,423.0
45,428.0,427.01,423.0
46,428.0,427.195,424.0
47,428.0,426.87,420.0
48,428.0,427.08,422.0
49,428.0,427.365,423.0
50,428.0,427.57,424.0
51,428.0,427.69,425.0
52,428.0,427.7,425.0
53,429.0,427.625,424.0
54,429.0,427.645,424.0
55,429.0,427.725,425.0
56,429.0,427.53,422.0
57,429.0,427.62,423.0
58,429.0,427.785,423.0
59,429.0,428.03,424.0
60,429.0,428.335,424.0
61,429.0,428.755,425.0
62,429.0,428.9,426.0
63,429.0,428.89,426.0
64,429.0,428.83,425.0
65,429.0,428.86,425.0
66,429.0,428.855,425.0
67,429.0,428.93,425.0
68,429.0,428.815,425.0
69,429.0,428.945,426.0
70,429.0,428.875,425.0
71,429.0,428.965,427.0
72,429.0,428.855,425.0
73,429.0,428.82,425.0
74,429.0,428.885,425.0
75,429.0,428.865,424.0
76,429.0,428.895,426.0
77,429.0,428.94,426.0
78,429.0,428.865,425.0
79,429.0,428.84,425.0
80,429.0,428.955,426.0
81,429.0,428.91,426.0
82,429.0,428.93,425.0
83,429.0,428.955,426.0
84,429.0,428.895,426.0
85,429.0,428.87,426.0
86,429.0,428.915,426.0
87,429.0,428.905,426.0
88,429.0,428.865,426.0
89,429.0,428.92,424.0
90,429.0,428.915,426.0
91,429.0,428.865,426.0
92,429.0,428.835,424.0
93,429.0,428.87,425.0
94,429.0,428.89,426.0
95,429.0,428.945,426.0
96,429.0,428.865,424.0
97,429.0,428.915,425.0
98,429.0,428.855,424.0
99,429.0,428.94,426.0
100,429.0,428.93,426.0
101,429.0,428.83,425.0
102,429.0,428.91,427.0
103,429.0,428.945,426.0
104,429.0,428.82,425.0
105,429.0,428.895,425.0
106,430.0,428.885,426.0
107,430.0,428.91,425.0
108,430.0,428.88,425.0
109,430.0,428.895,425.0
110,430.0,428.975,425.0
111,430.0,429.055,426.0
112,430.0,429.18,424.0
113,430.0,429.595,425.0
114,430.0,429.95,426.0
115,430.0,429.915,426.0
116,430.0,429.885,425.0
117,430.0,429.85,425.0
118,430.0,429.95,426.0
119,430.0,429.975,427.0
120,430.0,429.825,425.0
121,430.0,429.94,426.0
122,430.0,429.935,426.0
123,430.0,429.91,426.0
124,430.0,429.925,428.0
125,430.0,429.915,426.0
126,430.0,429.885,426.0
127,430.0,429.79,425.0
128,430.0,429.885,426.0
129,430.0,429.92,426.0
130,430.0,429.89,425.0
131,430.0,429.89,425.0
132,430.0,429.815,426.0
133,430.0,429.86,426.0
134,430.0,429.89,427.0
135,430.0,429.965,427.0
136,430.0,429.815,426.0
137,430.0,429.875,426.0
138,430.0,429.92,425.0
139,430.0,429.91,426.0
140,430.0,429.91,426.0
141,430.0,429.865,427.0
142,430.0,429.855,426.0
143,430.0,429.935,427.0
144,430.0,429.905,425.0
145,430.0,429.9,426.0
146,430.0,429.905,425.0
147,430.0,429.92,426.0
148,430.0,429.925,427.0
149,431.0,429.885,426.0
150,431.0,429.86,425.0
151,431.0,429.85,426.0
152,431.0,429.85,426.0
153,431.0,429.995,426.0
154,431.0,430.185,426.0
155,431.0,430.465,425.0
156,431.0,430.78,425.0
