generation,best_fitness,avg_fitness,worst_fitness
0,415.0,401.44,386.0
1,415.0,404.815,385.0
2,417.0,406.75,394.0
3,419.0,408.205,395.0
4,419.0,408.415,395.0
5,419.0,409.41,397.0
6,419.0,410.625,399.0
7,420.0,411.145,398.0
8,420.0,411.825,402.0
9,421.0,412.455,401.0
10,423.0,413.295,401.0
11,423.0,414.225,401.0
12,424.0,416.1,407.0
13,424.0,417.725,407.0
14,424.0,419.97,413.0
15,425.0,421.515,415.0
16,425.0,422.745,420.0
17,426.0,423.35,420.0
18,426.0,423.91,420.0
19,427.0,424.215,421.0
20,427.0,424.76,421.0
21,427.0,425.36,420.0
22,427.0,426.04,422.0
23,428.0,426.485,424.0
24,428.0,426.82,423.0
25,428.0,426.94,423.0
26,428.0,427.05,424.0
27,428.0,427.155,423.0
28,428.0,427.54,424.0
29,428.0,427.73,423.0
30,428.0,427.875,424.0
31,428.0,427.915,426.0
32,428.0,427.89,424.0
33,428.0,427.8,423.0
34,428.0,427.85,423.0
35,428.0,427.815,424.0
36,428.0,427.84,423.0
37,428.0,427.805,423.0
38,428.0,427.925,425.0
39,428.0,427.86,424.0
40,428.0,427.9,425.0
41,428.0,427.93,425.0
42,428.0,427.965,426.0
43,428.0,427.865,422.0
44,428.0,427.875,424.0
45,428.0,427.88,423.0
46,428.0,427.88,423.0
47,428.0,427.915,425.0
48,428.0,427.85,424.0
49,428.0,427.96,424.0
50,428.0,427.82,424.0
51,428.0,427.86,423.0
52,428.0,427.91,424.0
53,428.0,427.905,423.0
54,428.0,427.9,424.0
55,428.0,427.945,424.0
56,428.0,427.885,423.0
57,428.0,427.915,424.0
58,428.0,427.96,425.0
59,428.0,427.885,424.0
60,428.0,427.905,424.0
61,428.0,427.865,423.0
62,428.0,427.87,423.0
63,428.0,427.935,425.0
64,429.0,427.875,423.0
65,429.0,427.885,425.0
66,429.0,427.915,424.0
67,429.0,427.85,424.0
68,429.0,427.915,424.0
69,429.0,427.875,424.0
70,429.0,427.935,423.0
71,429.0,428.08,425.0
72,429.0,428.25,423.0
73,429.0,428.53,423.0
74,429.0,428.885,426.0
75,429.0,428.825,425.0
76,429.0,428.875,425.0
77,429.0,428.77,424.0
78,429.0,428.805,425.0
79,429.0,428.865,425.0
80,429.0,428.87,425.0
81,429.0,428.81,425.0
82,429.0,428.945,426.0
83,429.0,428.875,425.0
84,429.0,428.82,425.0
85,429.0,428.89,426.0
86,429.0,428.835,425.0
87,429.0,428.945,426.0
88,429.0,428.87,425.0
89,429.0,428.955,426.0
90,429.0,428.835,425.0
91,429.0,428.905,425.0
92,429.0,428.855,426.0
93,429.0,428.755,424.0
94,429.0,428.855,425.0
95,429.0,428.82,425.0
96,429.0,428.91,425.0
97,429.0,428.905,425.0
98,429.0,428.875,425.0
99,429.0,428.825,426.0
100,429.0,428.83,426.0
101,429.0,428.93,426.0
102,429.0,428.84,425.0
103,429.0,428.835,425.0
104,429.0,428.835,425.0
105,429.0,428.92,425.0
106,429.0,428.855,425.0
107,429.0,428.8,425.0
108,429.0,428.82,425.0
109,429.0,428.89,425.0
110,429.0,428.835,425.0
111,429.0,428.825,425.0
112,429.0,428.905,424.0
113,429.0,428.895,426.0
114,429.0,428.97,426.0
115,429.0,428.835,425.0
116,429.0,428.855,425.0
117,429.0,428.86,425.0
118,429.0,428.92,425.0
119,429.0,428.87,424.0
120,429.0,428.87,425.0
121,429.0,428.895,425.0
122,429.0,428.93,426.0
123,429.0,428.845,426.0
124,429.0,428.87,426.0
