generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.77,26.0
1,42.0,36.52,31.0
2,42.0,37.53,31.0
3,42.0,38.4,32.0
4,42.0,38.34,33.0
5,42.0,38.66,31.0
6,42.0,39.38,35.0
7,42.0,39.23,34.0
8,42.0,39.73,32.0
9,42.0,40.09,35.0
10,42.0,40.45,36.0
11,43.0,40.91,37.0
12,43.0,40.9,36.0
13,43.0,40.85,36.0
14,43.0,41.04,36.0
15,43.0,41.23,37.0
16,43.0,41.21,32.0
17,43.0,41.3,36.0
18,43.0,41.08,37.0
19,43.0,41.34,36.0
20,43.0,42.31,37.0
21,43.0,42.77,39.0
22,43.0,42.77,39.0
23,43.0,42.8,40.0
24,43.0,42.77,38.0
25,43.0,42.76,39.0
26,44.0,42.89,40.0
27,44.0,42.87,40.0
28,44.0,42.88,39.0
29,44.0,42.96,39.0
30,44.0,43.02,39.0
31,44.0,43.39,38.0
32,44.0,43.84,39.0
33,44.0,43.91,41.0
34,44.0,43.91,40.0
35,44.0,43.89,40.0
36,44.0,43.84,41.0
37,44.0,43.98,42.0
38,44.0,43.85,40.0
39,44.0,43.87,40.0
40,44.0,43.99,43.0
41,44.0,43.94,42.0
42,44.0,43.83,41.0
43,44.0,43.85,40.0
44,44.0,43.96,42.0
45,44.0,43.79,41.0
46,44.0,43.85,41.0
47,44.0,43.85,40.0
48,44.0,43.81,40.0
49,44.0,43.89,40.0
50,44.0,43.88,40.0
51,44.0,43.9,40.0
52,44.0,43.94,41.0
53,44.0,43.91,40.0
54,44.0,43.89,40.0
55,44.0,43.78,40.0
56,44.0,43.82,40.0
57,44.0,43.96,41.0
58,44.0,43.95,42.0
59,45.0,43.93,40.0
