generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.59,25.0
1,41.0,35.91,30.0
2,42.0,37.31,30.0
3,42.0,37.71,33.0
4,42.0,37.88,32.0
5,43.0,38.53,34.0
6,43.0,38.74,30.0
7,43.0,39.22,34.0
8,43.0,40.06,35.0
9,43.0,40.77,35.0
10,44.0,41.85,37.0
11,44.0,42.61,40.0
12,44.0,42.91,40.0
13,44.0,42.92,40.0
14,44.0,42.97,39.0
15,44.0,43.18,39.0
16,44.0,43.36,40.0
17,44.0,43.82,41.0
18,44.0,43.89,41.0
19,44.0,43.9,41.0
20,44.0,43.93,41.0
21,44.0,44.0,44.0
22,44.0,43.84,39.0
23,44.0,43.92,41.0
24,44.0,43.96,41.0
25,44.0,43.89,41.0
26,44.0,43.95,41.0
27,44.0,43.91,40.0
28,44.0,43.88,39.0
29,44.0,43.8,39.0
30,44.0,43.93,41.0
31,44.0,43.89,41.0
32,44.0,43.8,40.0
33,44.0,43.93,40.0
34,44.0,43.92,40.0
35,44.0,43.87,40.0
36,44.0,43.95,41.0
37,44.0,43.79,39.0
38,44.0,43.97,41.0
39,44.0,43.93,42.0
40,44.0,43.86,41.0
41,44.0,43.78,40.0
42,44.0,43.85,40.0
43,44.0,43.86,40.0
44,44.0,43.94,41.0
45,44.0,43.82,41.0
46,44.0,43.87,40.0
47,44.0,43.84,41.0
48,44.0,43.91,41.0
49,44.0,43.91,41.0
50,44.0,43.97,42.0
51,44.0,43.82,40.0
52,44.0,43.83,39.0
53,44.0,43.95,42.0
54,44.0,43.8,40.0
55,44.0,43.9,41.0
56,44.0,43.91,40.0
57,44.0,43.88,40.0
58,44.0,43.89,40.0
59,44.0,43.82,40.0
60,44.0,43.96,41.0
61,44.0,43.91,41.0
62,44.0,43.9,40.0
63,44.0,43.87,40.0
64,44.0,43.85,40.0
65,44.0,43.89,41.0
66,44.0,43.93,39.0
67,44.0,43.89,42.0
68,44.0,43.93,41.0
69,44.0,43.8,40.0
70,44.0,43.89,40.0
71,44.0,43.93,40.0
72,44.0,43.86,40.0
73,44.0,43.81,40.0
74,44.0,43.8,41.0
75,44.0,43.9,40.0
76,44.0,43.83,39.0
77,44.0,43.88,41.0
78,44.0,43.85,39.0
79,44.0,43.94,43.0
80,44.0,43.9,42.0
81,44.0,43.88,40.0
82,44.0,43.76,39.0
83,44.0,43.83,40.0
84,44.0,43.9,41.0
85,44.0,43.88,41.0
86,44.0,43.85,40.0
87,44.0,43.86,41.0
88,44.0,43.88,40.0
89,44.0,43.88,41.0
90,44.0,43.98,43.0
91,44.0,43.96,42.0
92,44.0,43.82,39.0
93,44.0,43.92,41.0
94,44.0,43.93,41.0
95,44.0,43.85,39.0
96,44.0,43.75,40.0
97,44.0,43.84,40.0
98,44.0,43.79,40.0
99,44.0,43.86,41.0
100,44.0,43.9,41.0
101,45.0,43.94,40.0
