generation,best_fitness,avg_fitness,worst_fitness
0,42.0,34.24,25.0
1,43.0,36.56,30.0
2,43.0,38.06,31.0
3,43.0,39.38,33.0
4,43.0,40.44,35.0
5,43.0,41.22,36.0
6,44.0,42.23,37.0
7,45.0,42.91,41.0
