generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.8,29.0
1,40.0,36.3,30.0
2,41.0,37.53,31.0
3,42.0,38.2,32.0
4,42.0,38.93,35.0
5,42.0,39.15,33.0
6,42.0,39.26,35.0
7,42.0,39.72,33.0
8,43.0,40.03,34.0
9,43.0,40.02,32.0
10,43.0,40.55,35.0
11,43.0,40.98,37.0
12,43.0,41.04,35.0
13,43.0,41.58,37.0
14,43.0,41.67,36.0
15,43.0,41.96,38.0
16,43.0,41.85,38.0
17,43.0,41.91,38.0
18,43.0,41.79,37.0
19,43.0,41.94,36.0
20,43.0,42.35,39.0
21,43.0,42.48,38.0
22,43.0,42.58,38.0
23,43.0,42.64,38.0
24,43.0,42.44,38.0
25,43.0,42.62,38.0
26,43.0,42.76,39.0
27,43.0,42.62,38.0
28,43.0,42.77,38.0
29,43.0,42.74,38.0
30,43.0,42.54,38.0
31,43.0,42.55,35.0
32,43.0,42.64,38.0
33,43.0,42.5,38.0
34,43.0,42.56,38.0
35,43.0,42.27,38.0
36,43.0,42.54,38.0
37,43.0,42.6,39.0
38,43.0,42.63,38.0
39,43.0,42.49,38.0
40,43.0,42.43,38.0
41,43.0,42.64,38.0
42,43.0,42.59,38.0
43,43.0,42.68,38.0
44,43.0,42.72,38.0
45,43.0,42.62,38.0
46,43.0,42.7,40.0
47,43.0,42.51,39.0
48,43.0,42.59,38.0
49,43.0,42.72,38.0
50,43.0,42.53,36.0
51,43.0,42.39,38.0
52,43.0,42.76,39.0
53,43.0,42.64,38.0
54,43.0,42.66,38.0
55,43.0,42.67,38.0
56,43.0,42.72,38.0
57,43.0,42.72,38.0
58,43.0,42.45,38.0
59,43.0,42.57,37.0
60,43.0,42.53,38.0
61,43.0,42.65,38.0
62,43.0,42.6,38.0
63,43.0,42.46,37.0
64,43.0,42.56,38.0
65,43.0,42.79,40.0
66,43.0,42.78,38.0
67,43.0,42.5,38.0
68,43.0,42.57,38.0
69,43.0,42.5,38.0
70,43.0,42.69,38.0
71,43.0,42.77,38.0
72,43.0,42.7,40.0
73,43.0,42.85,41.0
74,43.0,42.6,38.0
75,43.0,42.68,38.0
76,43.0,42.82,38.0
77,43.0,42.66,38.0
78,43.0,42.67,38.0
79,43.0,42.65,38.0
80,43.0,42.58,38.0
81,43.0,42.73,38.0
82,43.0,42.66,38.0
83,43.0,42.76,38.0
84,43.0,42.6,38.0
85,43.0,42.75,39.0
86,43.0,42.66,38.0
87,43.0,42.51,38.0
88,43.0,42.8,39.0
89,43.0,42.66,36.0
90,43.0,42.52,34.0
91,43.0,42.69,37.0
92,43.0,42.68,39.0
93,43.0,42.64,38.0
94,43.0,42.62,38.0
95,43.0,42.47,38.0
96,43.0,42.65,38.0
97,43.0,42.62,38.0
98,43.0,42.81,40.0
99,43.0,42.87,37.0
100,43.0,42.8,38.0
101,43.0,42.53,38.0
102,43.0,42.63,38.0
103,43.0,42.65,38.0
104,43.0,42.76,40.0
105,43.0,42.62,37.0
106,43.0,42.77,39.0
107,43.0,42.77,38.0
108,43.0,42.33,37.0
109,43.0,42.68,39.0
110,43.0,42.89,41.0
111,43.0,42.74,38.0
112,43.0,42.52,38.0
113,43.0,42.81,38.0
114,43.0,42.79,40.0
115,43.0,42.5,38.0
