generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.56,25.0
1,41.0,36.09,31.0
2,42.0,37.11,30.0
3,42.0,37.44,32.0
4,42.0,37.47,30.0
5,42.0,38.11,30.0
6,42.0,38.88,33.0
7,42.0,39.42,35.0
8,44.0,39.4,35.0
9,44.0,39.35,33.0
10,44.0,40.07,36.0
11,44.0,40.12,34.0
12,44.0,40.82,35.0
13,44.0,40.84,34.0
14,44.0,40.92,35.0
15,44.0,41.47,36.0
16,44.0,41.82,37.0
17,44.0,42.46,38.0
18,44.0,42.56,37.0
19,44.0,42.46,37.0
20,44.0,42.84,38.0
21,44.0,43.35,37.0
22,44.0,43.63,39.0
23,44.0,43.63,37.0
24,44.0,43.43,37.0
25,44.0,43.64,39.0
26,44.0,43.47,38.0
27,44.0,43.62,37.0
28,44.0,43.74,38.0
29,44.0,43.77,40.0
30,44.0,43.64,39.0
31,44.0,43.78,39.0
32,44.0,43.63,37.0
33,44.0,43.64,38.0
34,44.0,43.61,39.0
35,44.0,43.56,38.0
36,44.0,43.55,38.0
37,44.0,43.64,39.0
38,44.0,43.53,36.0
39,44.0,43.8,40.0
40,44.0,43.77,41.0
41,44.0,43.16,37.0
42,44.0,43.26,37.0
43,44.0,43.43,36.0
44,44.0,43.66,38.0
45,44.0,43.63,39.0
46,44.0,43.56,38.0
47,44.0,43.78,38.0
48,44.0,43.46,39.0
49,44.0,43.55,38.0
50,44.0,43.78,38.0
51,44.0,43.47,37.0
52,44.0,43.78,39.0
53,44.0,43.64,39.0
54,44.0,43.57,36.0
55,44.0,43.62,36.0
56,44.0,43.65,39.0
57,44.0,43.64,37.0
58,44.0,43.63,38.0
59,44.0,43.7,40.0
60,44.0,43.69,38.0
61,44.0,43.71,36.0
62,44.0,43.74,40.0
63,44.0,43.37,38.0
64,44.0,43.47,38.0
65,44.0,43.71,39.0
66,44.0,43.32,39.0
67,44.0,43.18,37.0
68,44.0,43.61,39.0
69,44.0,43.54,36.0
70,44.0,43.6,39.0
71,44.0,43.63,38.0
72,44.0,43.67,39.0
73,44.0,43.66,36.0
74,44.0,43.65,39.0
75,44.0,43.09,37.0
76,44.0,43.57,39.0
77,44.0,43.29,36.0
78,44.0,43.2,37.0
79,44.0,43.48,38.0
80,44.0,43.64,40.0
81,44.0,43.33,37.0
82,44.0,43.62,38.0
83,44.0,43.42,37.0
84,44.0,43.27,39.0
85,44.0,43.6,37.0
86,44.0,43.62,39.0
87,44.0,43.81,40.0
88,44.0,43.83,40.0
89,44.0,43.51,39.0
90,44.0,43.51,38.0
91,44.0,43.7,38.0
92,44.0,43.77,40.0
93,44.0,43.66,39.0
94,44.0,43.73,39.0
95,44.0,43.73,40.0
96,44.0,43.68,39.0
97,44.0,43.7,39.0
98,44.0,43.8,39.0
99,44.0,43.41,38.0
100,44.0,43.79,40.0
