generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.8,27.0
1,42.0,36.77,31.0
2,42.0,37.54,30.0
3,42.0,38.63,30.0
4,42.0,39.2,33.0
5,43.0,39.36,33.0
6,43.0,39.62,34.0
7,43.0,40.2,35.0
8,45.0,40.66,36.0
