generation,best_fitness,avg_fitness,worst_fitness
0,41.0,35.03,28.0
1,41.0,36.34,30.0
2,41.0,37.14,31.0
3,41.0,38.01,33.0
4,42.0,38.35,33.0
5,42.0,38.88,33.0
6,43.0,39.32,33.0
7,43.0,39.84,33.0
8,43.0,40.43,36.0
9,43.0,40.78,36.0
10,44.0,41.39,38.0
11,44.0,42.04,38.0
12,44.0,42.3,39.0
13,45.0,42.9,39.0
