generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.44,25.0
1,42.0,36.0,31.0
2,42.0,36.14,29.0
3,42.0,36.47,27.0
4,42.0,37.14,30.0
5,42.0,37.7,31.0
6,43.0,38.68,32.0
7,43.0,39.52,33.0
8,44.0,40.43,35.0
9,44.0,41.26,36.0
10,44.0,41.94,38.0
11,44.0,42.8,39.0
12,44.0,43.53,41.0
13,44.0,43.87,41.0
14,44.0,43.91,41.0
15,44.0,43.95,42.0
16,44.0,43.93,41.0
17,44.0,43.93,41.0
18,44.0,43.88,41.0
19,44.0,43.92,41.0
20,44.0,43.87,40.0
21,44.0,43.97,42.0
22,44.0,43.89,41.0
23,44.0,43.97,42.0
24,44.0,43.92,41.0
25,44.0,43.91,41.0
26,44.0,43.98,43.0
27,44.0,43.93,41.0
28,44.0,43.88,41.0
29,44.0,43.93,42.0
30,44.0,43.84,41.0
31,44.0,43.93,41.0
32,44.0,43.95,41.0
33,44.0,43.92,41.0
34,44.0,43.85,41.0
35,44.0,43.97,41.0
36,44.0,43.89,41.0
37,44.0,43.85,41.0
38,44.0,43.92,41.0
39,44.0,43.85,41.0
40,44.0,43.98,43.0
41,44.0,43.9,41.0
42,44.0,43.88,41.0
43,44.0,43.89,41.0
44,44.0,43.95,42.0
45,44.0,43.95,41.0
46,44.0,43.94,41.0
47,44.0,43.9,41.0
48,44.0,43.94,40.0
49,44.0,43.93,41.0
50,44.0,43.91,41.0
51,44.0,43.91,41.0
52,44.0,43.88,41.0
53,44.0,43.82,41.0
54,44.0,43.97,42.0
55,44.0,43.85,41.0
56,44.0,43.91,41.0
57,44.0,43.83,41.0
58,44.0,43.96,42.0
59,44.0,44.0,44.0
60,44.0,43.92,41.0
61,44.0,43.88,41.0
62,44.0,43.93,41.0
63,44.0,43.97,43.0
64,44.0,43.91,41.0
65,44.0,43.88,41.0
66,44.0,43.94,41.0
67,44.0,43.96,42.0
68,44.0,43.98,42.0
69,44.0,43.97,42.0
70,44.0,43.95,42.0
71,44.0,43.85,41.0
72,44.0,43.92,42.0
73,44.0,43.95,41.0
74,44.0,43.83,41.0
75,44.0,43.88,41.0
76,44.0,43.88,41.0
