generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.76,27.0
1,43.0,36.83,30.0
2,43.0,37.87,33.0
3,43.0,38.43,31.0
4,43.0,39.18,34.0
5,43.0,39.37,31.0
6,44.0,40.32,36.0
7,44.0,40.64,36.0
8,44.0,41.36,37.0
9,44.0,41.16,37.0
10,44.0,42.21,38.0
11,44.0,43.17,40.0
12,44.0,43.65,41.0
13,44.0,43.97,43.0
14,44.0,43.88,41.0
15,44.0,43.91,41.0
16,44.0,43.88,40.0
17,44.0,43.93,40.0
18,44.0,43.89,41.0
19,44.0,43.93,42.0
20,44.0,43.9,41.0
21,44.0,43.98,42.0
22,44.0,43.92,42.0
23,44.0,43.93,41.0
24,44.0,43.96,42.0
25,44.0,43.81,41.0
26,44.0,43.97,42.0
27,44.0,43.88,41.0
28,44.0,43.89,41.0
29,44.0,43.88,41.0
30,44.0,43.97,41.0
31,44.0,43.9,41.0
32,44.0,43.98,42.0
33,44.0,43.96,42.0
34,44.0,43.89,41.0
35,44.0,43.96,42.0
36,44.0,43.96,43.0
37,44.0,43.9,41.0
38,44.0,43.89,41.0
39,44.0,43.86,41.0
40,44.0,43.92,42.0
41,44.0,43.96,42.0
42,44.0,43.89,41.0
43,44.0,43.93,41.0
44,44.0,43.9,41.0
45,44.0,43.97,42.0
46,44.0,43.89,41.0
47,44.0,43.9,40.0
48,44.0,43.94,41.0
49,44.0,43.93,41.0
50,44.0,43.89,41.0
51,44.0,43.91,41.0
52,44.0,43.98,42.0
53,44.0,43.92,41.0
54,44.0,43.79,40.0
55,44.0,43.93,40.0
56,44.0,43.92,40.0
57,44.0,43.92,41.0
58,44.0,43.92,41.0
59,44.0,43.87,41.0
60,44.0,43.97,41.0
61,44.0,43.86,41.0
62,44.0,43.91,41.0
63,44.0,43.93,42.0
64,44.0,43.9,40.0
65,44.0,43.94,42.0
66,44.0,43.95,41.0
67,44.0,43.91,41.0
68,44.0,43.92,41.0
69,44.0,43.95,41.0
70,44.0,43.88,42.0
71,44.0,43.92,42.0
72,44.0,43.88,41.0
73,44.0,43.93,41.0
74,44.0,43.9,41.0
75,44.0,43.92,41.0
76,44.0,43.88,41.0
77,44.0,43.87,41.0
78,44.0,43.93,41.0
79,44.0,43.91,41.0
80,44.0,43.84,41.0
81,44.0,43.92,42.0
82,44.0,43.91,41.0
83,44.0,44.0,44.0
84,44.0,43.87,41.0
85,44.0,43.89,40.0
86,44.0,43.92,41.0
87,44.0,43.95,42.0
88,44.0,43.93,42.0
89,44.0,43.94,42.0
90,44.0,43.91,41.0
91,44.0,43.92,41.0
92,44.0,43.86,41.0
93,44.0,43.93,41.0
94,44.0,43.95,41.0
95,44.0,43.93,42.0
96,44.0,43.89,41.0
97,44.0,43.95,41.0
98,44.0,43.92,41.0
99,44.0,43.87,41.0
100,44.0,43.93,41.0
101,44.0,43.93,41.0
102,44.0,43.9,41.0
103,44.0,43.92,42.0
104,44.0,43.8,41.0
105,44.0,43.88,41.0
106,44.0,43.92,41.0
107,44.0,43.92,41.0
108,44.0,43.98,42.0
109,44.0,43.9,42.0
110,44.0,43.88,40.0
111,44.0,43.88,41.0
112,44.0,43.95,41.0
113,44.0,43.92,42.0
114,44.0,43.93,41.0
115,44.0,43.9,40.0
116,44.0,43.74,40.0
117,44.0,43.86,41.0
118,44.0,43.82,41.0
119,44.0,43.97,43.0
120,44.0,43.92,41.0
121,44.0,43.98,42.0
122,44.0,43.89,41.0
123,44.0,43.83,41.0
124,44.0,43.93,41.0
125,44.0,43.95,42.0
126,44.0,43.87,41.0
127,44.0,43.95,42.0
128,44.0,43.84,41.0
129,44.0,43.94,41.0
130,44.0,43.94,41.0
131,44.0,43.99,43.0
132,44.0,43.86,41.0
133,44.0,43.89,41.0
134,44.0,43.92,41.0
135,44.0,43.93,41.0
136,44.0,43.93,42.0
137,44.0,44.0,44.0
138,44.0,43.91,41.0
139,44.0,43.9,41.0
140,44.0,43.92,42.0
141,44.0,43.87,41.0
142,44.0,43.89,41.0
143,45.0,43.97,42.0
