generation,best_fitness,avg_fitness,worst_fitness
0,40.0,35.05,24.0
1,41.0,36.47,24.0
2,42.0,37.19,30.0
3,42.0,37.55,31.0
4,42.0,38.39,34.0
5,42.0,38.69,33.0
6,42.0,38.67,34.0
7,43.0,38.9,34.0
8,43.0,39.52,36.0
9,43.0,39.57,33.0
10,44.0,39.95,35.0
11,44.0,40.5,34.0
12,44.0,41.66,35.0
13,44.0,42.24,36.0
14,44.0,42.7,38.0
15,44.0,42.72,36.0
16,44.0,42.11,36.0
17,44.0,41.85,36.0
18,44.0,42.15,37.0
19,44.0,42.11,36.0
20,44.0,41.85,36.0
21,44.0,42.05,36.0
22,44.0,41.76,36.0
23,44.0,41.59,37.0
24,44.0,42.44,36.0
25,44.0,42.05,36.0
26,44.0,41.96,36.0
27,44.0,42.28,36.0
28,44.0,41.68,35.0
29,44.0,42.0,31.0
30,44.0,42.08,36.0
31,44.0,42.27,37.0
32,44.0,42.26,36.0
33,44.0,42.32,37.0
34,44.0,42.57,36.0
35,44.0,42.71,38.0
36,44.0,42.47,38.0
37,44.0,42.64,37.0
38,44.0,42.45,38.0
39,44.0,42.23,36.0
40,44.0,42.43,36.0
41,44.0,42.2,36.0
42,44.0,42.7,39.0
43,44.0,42.21,36.0
44,44.0,42.04,36.0
45,44.0,42.08,36.0
46,44.0,42.77,38.0
47,44.0,42.65,38.0
48,44.0,42.34,38.0
49,44.0,42.77,39.0
50,44.0,42.57,36.0
51,44.0,42.39,37.0
52,44.0,42.27,36.0
53,44.0,42.66,39.0
54,44.0,41.87,36.0
55,44.0,42.5,37.0
56,44.0,42.5,36.0
57,44.0,42.14,36.0
58,44.0,42.53,36.0
59,44.0,42.66,37.0
60,44.0,43.74,39.0
61,44.0,43.89,42.0
62,44.0,43.86,41.0
63,44.0,43.89,41.0
64,44.0,43.95,41.0
65,44.0,43.85,41.0
66,44.0,43.91,42.0
67,45.0,43.88,40.0
