generation,best_fitness,avg_fitness,worst_fitness
0,42.0,35.4,28.0
1,42.0,36.65,32.0
2,42.0,37.84,33.0
3,43.0,38.44,32.0
4,44.0,39.15,34.0
5,44.0,39.74,30.0
6,44.0,40.62,34.0
7,44.0,41.2,34.0
8,44.0,41.33,35.0
9,45.0,41.9,35.0
