generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.34,23.0
1,40.0,34.42,28.0
2,40.0,35.17,26.0
3,41.0,35.08,29.0
4,41.0,35.36,28.0
5,41.0,35.07,26.0
6,41.0,35.06,29.0
7,41.0,35.54,29.0
8,42.0,35.45,29.0
9,42.0,35.84,27.0
10,42.0,36.17,29.0
11,42.0,36.09,29.0
12,42.0,35.7,29.0
13,42.0,36.49,30.0
14,42.0,36.42,29.0
15,43.0,36.56,29.0
16,43.0,37.1,31.0
17,43.0,36.54,25.0
18,43.0,36.26,29.0
19,43.0,36.62,31.0
20,43.0,36.9,27.0
21,43.0,37.12,30.0
22,43.0,37.09,30.0
23,43.0,37.16,27.0
24,43.0,37.5,27.0
25,43.0,37.21,24.0
26,43.0,36.58,26.0
27,43.0,36.53,26.0
28,43.0,36.69,22.0
29,43.0,37.0,24.0
30,43.0,37.0,27.0
31,43.0,37.32,29.0
32,43.0,37.46,32.0
33,43.0,37.96,31.0
34,43.0,37.83,30.0
35,43.0,38.12,30.0
36,43.0,38.04,32.0
37,43.0,38.54,32.0
38,43.0,38.71,33.0
39,43.0,39.21,34.0
40,43.0,39.18,33.0
41,43.0,39.44,33.0
42,43.0,39.64,33.0
43,43.0,39.39,31.0
44,43.0,39.33,33.0
45,43.0,39.0,33.0
46,43.0,39.09,32.0
47,44.0,39.37,33.0
48,44.0,38.82,33.0
49,44.0,39.57,32.0
50,44.0,39.26,32.0
51,44.0,39.36,30.0
52,44.0,39.21,31.0
53,44.0,39.56,31.0
54,44.0,39.56,31.0
55,44.0,39.8,31.0
56,44.0,39.77,31.0
57,44.0,39.95,34.0
58,44.0,40.13,34.0
59,44.0,39.95,34.0
60,44.0,39.62,34.0
61,44.0,39.9,33.0
62,44.0,39.89,33.0
63,44.0,40.35,34.0
64,44.0,40.22,34.0
65,44.0,40.35,33.0
66,44.0,40.24,34.0
67,44.0,40.13,35.0
68,44.0,40.2,33.0
69,44.0,40.3,34.0
70,44.0,40.77,35.0
71,44.0,40.56,31.0
72,44.0,40.56,35.0
73,44.0,40.58,35.0
74,44.0,40.68,36.0
75,44.0,40.65,36.0
76,44.0,40.44,32.0
77,44.0,40.79,33.0
78,44.0,41.03,37.0
79,44.0,40.77,34.0
80,44.0,40.82,33.0
81,44.0,40.81,35.0
82,44.0,41.05,36.0
83,44.0,40.98,36.0
84,44.0,40.96,36.0
85,44.0,41.04,37.0
86,44.0,40.96,33.0
87,44.0,40.82,35.0
88,44.0,40.76,33.0
89,44.0,40.94,35.0
90,44.0,40.9,35.0
91,44.0,41.07,33.0
92,44.0,41.16,33.0
93,44.0,40.97,35.0
94,44.0,41.19,34.0
95,44.0,41.19,34.0
96,44.0,41.0,33.0
97,44.0,40.94,35.0
98,44.0,41.14,34.0
99,44.0,40.89,35.0
100,44.0,40.84,33.0
101,44.0,41.14,36.0
102,44.0,41.07,36.0
103,44.0,41.22,34.0
104,44.0,41.02,33.0
105,44.0,41.05,34.0
106,44.0,41.31,34.0
107,44.0,41.25,34.0
108,44.0,41.44,34.0
109,44.0,41.15,34.0
110,44.0,41.01,34.0
111,44.0,40.74,31.0
112,44.0,41.43,35.0
113,44.0,41.14,35.0
114,44.0,40.87,35.0
115,44.0,41.28,34.0
116,44.0,41.23,35.0
117,44.0,41.29,36.0
118,44.0,41.0,32.0
119,44.0,41.01,32.0
120,44.0,41.25,34.0
121,44.0,41.23,32.0
122,44.0,41.36,36.0
123,44.0,41.53,35.0
124,44.0,41.69,36.0
125,44.0,42.1,36.0
126,44.0,42.25,37.0
127,44.0,42.02,35.0
128,44.0,41.79,35.0
129,44.0,42.12,37.0
130,44.0,42.13,36.0
131,44.0,42.06,36.0
132,44.0,41.85,33.0
133,44.0,41.77,36.0
134,44.0,41.66,35.0
135,44.0,42.17,37.0
136,44.0,41.95,36.0
137,44.0,41.71,36.0
138,44.0,41.86,35.0
139,44.0,41.7,36.0
140,44.0,41.7,37.0
141,44.0,41.82,36.0
142,44.0,41.63,35.0
143,44.0,41.51,37.0
144,44.0,41.93,37.0
145,44.0,42.13,38.0
146,44.0,42.44,38.0
147,44.0,42.33,37.0
148,44.0,42.48,35.0
149,44.0,42.37,35.0
150,44.0,42.39,35.0
151,44.0,42.57,35.0
152,44.0,42.81,37.0
153,44.0,42.79,38.0
154,44.0,42.61,36.0
155,44.0,42.35,34.0
156,44.0,42.1,34.0
157,44.0,42.23,34.0
158,44.0,42.0,34.0
159,44.0,41.78,34.0
160,44.0,41.63,37.0
161,44.0,41.86,36.0
162,44.0,41.84,34.0
163,44.0,41.53,36.0
164,44.0,41.99,34.0
165,44.0,41.97,34.0
166,44.0,42.19,37.0
167,44.0,41.87,36.0
168,44.0,41.69,36.0
169,44.0,41.63,35.0
170,44.0,41.79,36.0
171,44.0,41.98,34.0
172,44.0,42.09,36.0
173,44.0,42.14,36.0
174,44.0,42.09,36.0
175,44.0,42.05,36.0
176,44.0,41.86,36.0
177,44.0,41.93,35.0
178,44.0,41.85,35.0
179,44.0,41.97,35.0
180,44.0,41.68,37.0
181,44.0,41.28,36.0
182,44.0,41.53,36.0
183,44.0,41.72,35.0
184,44.0,41.54,36.0
185,44.0,41.8,35.0
186,44.0,41.83,35.0
187,44.0,42.29,35.0
188,44.0,42.5,37.0
189,44.0,42.5,37.0
190,44.0,42.62,38.0
191,44.0,42.57,37.0
192,44.0,42.26,37.0
193,44.0,41.82,33.0
194,44.0,41.63,32.0
195,44.0,41.98,36.0
196,44.0,41.52,35.0
197,44.0,41.4,34.0
198,44.0,41.4,35.0
199,44.0,41.34,35.0
200,44.0,41.46,36.0
201,44.0,41.14,35.0
202,44.0,40.85,36.0
203,44.0,40.67,35.0
204,44.0,40.84,34.0
205,44.0,41.01,36.0
206,44.0,40.65,36.0
207,44.0,40.57,35.0
208,44.0,40.72,35.0
209,44.0,40.8,36.0
210,44.0,40.94,34.0
211,44.0,41.17,34.0
212,44.0,40.87,32.0
213,44.0,40.8,34.0
214,44.0,40.75,33.0
215,44.0,40.87,32.0
216,44.0,40.81,34.0
217,44.0,40.84,32.0
218,44.0,41.23,35.0
219,44.0,41.07,35.0
220,44.0,40.88,34.0
221,44.0,40.99,34.0
222,44.0,41.18,34.0
223,44.0,41.33,36.0
224,44.0,41.5,37.0
225,44.0,41.32,37.0
226,44.0,41.34,36.0
227,44.0,41.37,36.0
228,44.0,41.19,34.0
229,44.0,41.47,35.0
230,44.0,41.4,36.0
231,44.0,41.45,37.0
232,44.0,41.74,36.0
233,44.0,41.76,36.0
234,44.0,41.71,37.0
235,44.0,41.64,37.0
236,44.0,41.7,34.0
