generation,best_fitness,avg_fitness,worst_fitness
0,42.0,34.86,27.0
1,42.0,35.27,29.0
2,42.0,35.24,25.0
3,42.0,35.3,28.0
4,42.0,35.82,29.0
5,42.0,36.04,28.0
6,42.0,36.2,28.0
7,42.0,35.88,31.0
8,42.0,36.04,31.0
9,42.0,36.02,29.0
10,42.0,36.08,29.0
11,42.0,36.3,31.0
12,42.0,36.15,29.0
13,42.0,35.96,28.0
14,42.0,36.05,28.0
15,43.0,36.05,29.0
16,43.0,35.7,25.0
17,43.0,35.99,31.0
18,43.0,36.17,30.0
19,43.0,36.24,29.0
20,43.0,36.35,27.0
21,43.0,36.66,28.0
22,43.0,36.67,28.0
23,43.0,37.0,26.0
24,43.0,37.01,30.0
25,43.0,37.09,32.0
26,43.0,36.96,31.0
27,43.0,36.79,25.0
28,43.0,36.77,28.0
29,43.0,37.49,27.0
30,43.0,36.87,28.0
31,43.0,36.72,30.0
32,43.0,36.57,31.0
33,43.0,37.12,31.0
34,43.0,37.03,31.0
35,43.0,36.56,27.0
36,43.0,36.59,30.0
37,43.0,37.16,29.0
38,43.0,37.14,30.0
39,43.0,36.78,28.0
40,43.0,37.12,27.0
41,43.0,37.07,32.0
42,43.0,37.72,30.0
43,43.0,37.67,31.0
44,43.0,37.61,29.0
45,43.0,37.57,29.0
46,43.0,37.42,31.0
47,43.0,37.44,29.0
48,43.0,37.56,29.0
49,43.0,37.41,28.0
50,43.0,37.85,29.0
51,43.0,38.58,26.0
52,43.0,38.67,32.0
53,43.0,38.71,33.0
54,43.0,39.05,32.0
55,43.0,39.02,33.0
56,43.0,39.14,33.0
57,43.0,39.03,33.0
58,43.0,39.39,32.0
59,43.0,39.55,33.0
60,43.0,39.15,30.0
61,43.0,39.16,30.0
62,43.0,38.77,32.0
63,43.0,38.58,30.0
64,43.0,38.71,29.0
65,43.0,38.93,32.0
66,43.0,38.91,34.0
67,43.0,39.14,31.0
68,43.0,39.45,35.0
69,43.0,39.74,32.0
70,43.0,39.89,34.0
71,43.0,39.89,31.0
72,43.0,39.98,32.0
73,43.0,39.97,33.0
74,43.0,40.06,35.0
75,43.0,39.9,32.0
76,43.0,40.01,32.0
77,43.0,39.97,34.0
78,43.0,40.17,33.0
79,43.0,40.14,34.0
80,43.0,40.07,34.0
81,43.0,39.84,34.0
82,43.0,39.47,34.0
83,43.0,39.49,34.0
84,43.0,39.3,28.0
85,43.0,39.65,34.0
86,43.0,39.99,34.0
87,43.0,39.75,36.0
88,43.0,39.91,35.0
89,43.0,40.29,35.0
90,43.0,40.39,35.0
91,43.0,40.55,37.0
92,43.0,40.23,34.0
93,43.0,39.97,33.0
94,43.0,40.38,36.0
95,43.0,40.55,34.0
96,43.0,40.46,36.0
97,43.0,40.2,31.0
98,43.0,40.28,35.0
99,43.0,40.66,35.0
100,43.0,40.66,35.0
101,43.0,40.59,33.0
102,43.0,40.33,33.0
103,43.0,40.68,34.0
104,43.0,40.96,35.0
105,43.0,40.82,34.0
106,43.0,40.83,35.0
107,43.0,40.77,34.0
108,43.0,40.74,36.0
109,43.0,40.53,35.0
110,43.0,40.6,36.0
111,43.0,41.02,35.0
112,43.0,41.3,34.0
113,43.0,41.6,37.0
114,43.0,41.28,36.0
115,43.0,41.63,36.0
116,43.0,41.45,37.0
117,43.0,41.11,34.0
118,43.0,41.17,36.0
119,43.0,41.34,36.0
120,43.0,41.38,36.0
121,43.0,41.65,36.0
122,43.0,41.57,35.0
123,43.0,41.86,36.0
124,43.0,41.73,36.0
125,43.0,41.7,36.0
126,43.0,41.23,36.0
127,43.0,41.07,36.0
128,43.0,40.94,35.0
129,43.0,41.04,34.0
130,43.0,41.28,34.0
131,43.0,41.12,35.0
132,43.0,40.88,34.0
133,43.0,40.66,33.0
134,43.0,40.84,35.0
135,43.0,40.96,29.0
136,43.0,40.94,35.0
137,43.0,41.0,36.0
138,43.0,40.96,35.0
139,43.0,40.73,34.0
140,43.0,41.06,37.0
141,43.0,41.3,34.0
142,43.0,41.25,34.0
143,43.0,41.52,37.0
144,43.0,41.45,36.0
145,43.0,41.31,35.0
146,43.0,41.22,34.0
147,43.0,41.3,36.0
148,43.0,41.2,34.0
149,43.0,41.32,37.0
150,43.0,41.41,36.0
151,43.0,41.51,35.0
152,43.0,41.23,34.0
153,43.0,40.91,35.0
154,43.0,41.16,35.0
155,43.0,41.19,34.0
156,43.0,41.49,35.0
157,43.0,41.71,36.0
158,43.0,41.56,37.0
159,43.0,41.6,38.0
160,43.0,41.48,37.0
161,43.0,40.97,35.0
162,43.0,41.18,35.0
163,43.0,41.02,35.0
164,43.0,41.23,36.0
165,43.0,41.38,35.0
166,43.0,41.56,36.0
167,43.0,41.58,36.0
168,43.0,41.59,37.0
169,43.0,41.64,37.0
170,43.0,41.42,36.0
171,43.0,41.34,36.0
172,43.0,41.65,37.0
173,43.0,41.33,35.0
174,43.0,41.52,36.0
175,43.0,41.5,37.0
176,43.0,41.22,37.0
177,43.0,40.94,36.0
178,43.0,40.74,33.0
179,43.0,40.95,32.0
180,43.0,41.4,37.0
181,43.0,41.6,35.0
182,43.0,41.69,37.0
183,43.0,41.43,35.0
184,43.0,41.43,35.0
185,43.0,41.39,35.0
186,43.0,41.64,35.0
187,43.0,41.61,34.0
188,43.0,41.64,31.0
189,43.0,41.6,32.0
190,43.0,41.39,35.0
191,43.0,41.8,38.0
192,43.0,41.64,37.0
193,43.0,41.72,35.0
194,43.0,41.72,35.0
195,43.0,41.77,37.0
196,43.0,42.0,38.0
197,43.0,41.66,38.0
198,43.0,41.48,37.0
199,43.0,41.03,36.0
200,43.0,41.25,36.0
201,43.0,41.15,36.0
202,43.0,41.35,36.0
203,43.0,41.63,38.0
204,43.0,41.8,37.0
205,43.0,41.51,37.0
206,43.0,41.22,36.0
207,43.0,41.29,34.0
208,43.0,41.22,35.0
209,43.0,41.01,34.0
210,43.0,40.93,33.0
211,43.0,40.56,34.0
212,43.0,40.86,34.0
213,43.0,41.11,35.0
214,43.0,41.05,33.0
215,43.0,41.07,34.0
216,43.0,40.86,35.0
217,43.0,40.98,35.0
218,43.0,41.09,35.0
219,43.0,40.92,35.0
220,43.0,41.1,33.0
221,43.0,41.01,35.0
222,43.0,41.06,35.0
223,43.0,40.71,35.0
224,43.0,40.57,33.0
225,43.0,40.26,33.0
226,43.0,40.26,34.0
227,43.0,40.14,36.0
228,43.0,39.96,34.0
229,43.0,39.65,34.0
230,43.0,39.45,34.0
231,43.0,39.35,34.0
232,43.0,39.32,33.0
233,43.0,39.55,31.0
234,43.0,39.61,32.0
235,43.0,39.66,33.0
236,43.0,39.32,31.0
237,43.0,39.24,31.0
238,43.0,39.25,34.0
239,43.0,39.01,30.0
240,43.0,39.0,31.0
241,43.0,38.92,32.0
242,43.0,39.07,31.0
243,43.0,39.56,30.0
244,43.0,39.76,31.0
245,43.0,39.77,33.0
246,43.0,40.12,32.0
247,43.0,40.17,33.0
248,43.0,40.11,32.0
249,43.0,40.08,34.0
250,43.0,40.18,34.0
251,43.0,39.87,34.0
252,43.0,40.12,34.0
253,43.0,40.13,31.0
254,43.0,40.21,31.0
255,43.0,40.7,34.0
256,43.0,40.83,33.0
257,43.0,40.88,36.0
258,43.0,41.08,35.0
259,43.0,41.2,35.0
260,43.0,41.57,35.0
261,43.0,41.22,36.0
