generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.63,27.0
1,41.0,34.98,26.0
2,41.0,35.05,29.0
3,41.0,34.94,28.0
4,41.0,35.62,30.0
5,41.0,35.61,26.0
6,41.0,35.75,29.0
7,41.0,35.83,28.0
8,41.0,35.6,26.0
9,42.0,35.68,25.0
10,42.0,36.16,25.0
11,42.0,36.12,27.0
12,42.0,35.97,29.0
13,42.0,36.23,29.0
14,42.0,36.34,32.0
15,42.0,36.67,31.0
16,42.0,37.2,29.0
17,43.0,37.54,31.0
18,43.0,37.45,29.0
19,43.0,37.75,31.0
20,43.0,37.31,30.0
21,43.0,37.29,31.0
22,43.0,37.74,32.0
23,43.0,37.65,32.0
24,43.0,37.51,31.0
25,43.0,37.38,30.0
26,43.0,37.41,29.0
27,43.0,37.79,30.0
28,43.0,37.4,30.0
29,43.0,36.92,30.0
30,44.0,37.29,31.0
31,44.0,37.69,29.0
32,44.0,37.8,31.0
33,44.0,37.85,31.0
34,44.0,37.73,28.0
35,44.0,37.98,27.0
36,44.0,38.24,32.0
37,44.0,38.38,31.0
38,44.0,38.43,30.0
39,44.0,38.96,31.0
40,44.0,39.31,30.0
41,44.0,39.3,31.0
42,44.0,39.63,33.0
43,44.0,39.7,31.0
44,44.0,39.75,32.0
45,44.0,39.81,32.0
46,44.0,40.47,31.0
47,44.0,40.85,32.0
48,44.0,41.2,35.0
49,44.0,40.63,31.0
50,44.0,41.2,34.0
51,44.0,41.05,35.0
52,44.0,41.11,36.0
53,44.0,41.15,34.0
54,44.0,41.09,36.0
55,44.0,41.22,37.0
56,44.0,41.11,37.0
57,44.0,41.22,36.0
58,44.0,41.17,34.0
59,44.0,41.06,36.0
60,44.0,40.77,35.0
61,44.0,41.07,35.0
62,44.0,40.99,34.0
63,44.0,41.05,33.0
64,44.0,40.81,34.0
65,44.0,40.97,33.0
66,44.0,40.89,36.0
67,44.0,40.83,34.0
68,44.0,40.7,36.0
69,44.0,40.69,35.0
70,44.0,40.37,34.0
71,44.0,40.69,36.0
72,44.0,40.74,36.0
73,44.0,40.86,34.0
74,44.0,41.15,32.0
75,44.0,41.24,31.0
76,44.0,41.46,33.0
77,44.0,41.59,37.0
78,44.0,41.56,37.0
79,44.0,41.66,37.0
80,44.0,41.26,36.0
81,44.0,40.93,36.0
82,44.0,40.99,36.0
83,44.0,40.88,33.0
84,44.0,40.97,34.0
85,44.0,41.26,34.0
86,44.0,41.19,34.0
87,44.0,40.73,35.0
88,44.0,40.6,35.0
89,44.0,40.91,35.0
90,44.0,40.83,33.0
91,44.0,40.77,34.0
92,44.0,40.97,35.0
93,44.0,40.9,33.0
94,44.0,40.99,35.0
95,44.0,40.75,35.0
96,44.0,40.98,35.0
97,44.0,41.16,36.0
98,44.0,41.23,35.0
99,44.0,41.4,35.0
100,44.0,41.44,34.0
101,44.0,41.31,34.0
102,44.0,41.5,35.0
103,44.0,41.44,35.0
104,44.0,41.36,34.0
105,44.0,41.51,36.0
106,44.0,41.21,37.0
107,44.0,40.79,34.0
108,44.0,40.73,32.0
109,44.0,40.79,32.0
110,44.0,40.94,34.0
111,44.0,40.97,34.0
112,44.0,41.08,34.0
113,44.0,41.35,30.0
114,44.0,41.42,30.0
115,44.0,41.88,36.0
116,44.0,42.31,35.0
117,44.0,42.32,35.0
118,44.0,42.28,37.0
119,44.0,41.95,35.0
120,44.0,41.72,35.0
121,44.0,41.86,36.0
122,44.0,41.6,35.0
123,44.0,41.7,36.0
124,44.0,41.46,35.0
125,44.0,41.67,36.0
126,44.0,41.83,36.0
127,44.0,41.47,34.0
128,44.0,40.98,31.0
129,44.0,40.58,33.0
130,44.0,40.89,34.0
131,44.0,40.98,34.0
132,44.0,41.36,35.0
133,44.0,41.09,34.0
134,44.0,41.32,34.0
135,44.0,41.8,33.0
136,44.0,41.87,37.0
137,44.0,41.81,35.0
138,44.0,41.66,35.0
139,44.0,41.73,37.0
140,44.0,41.68,37.0
141,44.0,41.61,35.0
142,44.0,41.86,36.0
143,44.0,42.39,38.0
144,44.0,42.19,37.0
145,44.0,42.2,38.0
146,44.0,41.6,36.0
147,44.0,41.46,36.0
148,44.0,41.65,37.0
149,44.0,41.57,35.0
150,44.0,41.76,37.0
151,44.0,42.22,37.0
152,44.0,42.59,37.0
153,44.0,42.48,37.0
154,44.0,42.43,36.0
155,44.0,42.36,34.0
156,44.0,42.73,36.0
157,44.0,42.76,36.0
158,44.0,42.74,36.0
159,44.0,42.94,39.0
160,44.0,42.93,39.0
161,44.0,43.13,39.0
162,44.0,43.16,39.0
163,44.0,43.11,39.0
164,44.0,42.97,39.0
165,44.0,42.96,39.0
166,44.0,42.84,38.0
167,44.0,42.57,39.0
168,44.0,42.62,39.0
169,44.0,42.58,37.0
170,44.0,42.79,38.0
171,44.0,42.63,36.0
172,44.0,42.37,38.0
173,44.0,42.51,37.0
174,44.0,42.43,38.0
175,44.0,42.3,37.0
176,44.0,42.23,37.0
177,44.0,41.69,36.0
178,44.0,41.8,34.0
179,44.0,41.93,35.0
180,44.0,42.04,37.0
181,44.0,42.06,37.0
182,44.0,41.91,34.0
183,44.0,41.37,34.0
184,44.0,41.58,34.0
185,44.0,41.6,34.0
186,44.0,41.68,33.0
187,44.0,41.99,38.0
188,44.0,41.94,36.0
189,44.0,41.6,37.0
190,44.0,41.72,35.0
191,44.0,41.53,34.0
192,44.0,41.81,34.0
193,44.0,42.08,35.0
194,44.0,42.33,36.0
195,44.0,42.36,37.0
196,44.0,42.38,38.0
197,44.0,42.15,38.0
198,44.0,41.95,36.0
199,44.0,41.84,37.0
200,44.0,41.55,35.0
201,44.0,41.62,35.0
202,44.0,41.48,36.0
203,44.0,41.55,35.0
204,44.0,41.4,33.0
205,44.0,41.51,37.0
206,44.0,41.52,34.0
207,44.0,41.64,34.0
208,44.0,41.51,31.0
209,44.0,41.63,28.0
210,44.0,41.76,34.0
211,44.0,41.51,36.0
212,44.0,41.55,33.0
213,44.0,41.43,35.0
214,44.0,41.67,36.0
215,44.0,41.7,36.0
216,44.0,41.18,34.0
217,44.0,41.48,34.0
218,44.0,41.9,36.0
219,44.0,41.74,36.0
220,44.0,41.76,35.0
221,44.0,41.6,37.0
222,44.0,41.77,35.0
223,44.0,41.9,37.0
224,44.0,41.91,37.0
225,44.0,41.97,37.0
226,44.0,42.01,36.0
227,44.0,41.65,37.0
228,44.0,41.55,38.0
229,44.0,41.44,36.0
230,44.0,41.72,36.0
231,44.0,41.74,37.0
232,44.0,41.59,35.0
233,44.0,41.48,35.0
234,44.0,41.68,34.0
235,44.0,41.69,36.0
236,44.0,41.81,37.0
237,44.0,41.95,36.0
238,44.0,41.78,36.0
239,44.0,41.72,36.0
240,44.0,41.82,35.0
241,44.0,41.68,34.0
242,44.0,41.86,36.0
243,44.0,41.47,35.0
244,44.0,41.77,36.0
245,44.0,41.51,36.0
246,44.0,41.39,35.0
247,44.0,41.12,34.0
248,44.0,41.02,33.0
249,44.0,41.34,34.0
250,44.0,41.2,36.0
251,44.0,41.28,35.0
252,44.0,41.35,33.0
253,44.0,41.56,35.0
254,44.0,41.56,36.0
255,44.0,41.87,36.0
256,44.0,41.94,38.0
257,44.0,41.91,36.0
258,44.0,41.97,37.0
259,44.0,42.2,35.0
260,44.0,42.54,37.0
261,44.0,42.64,39.0
262,44.0,42.51,38.0
263,44.0,42.11,36.0
264,44.0,42.18,38.0
265,44.0,42.06,35.0
266,44.0,42.11,35.0
267,44.0,42.04,36.0
268,44.0,42.18,37.0
