generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.55,25.0
1,42.0,36.26,28.0
2,42.0,37.22,32.0
3,43.0,37.99,33.0
4,43.0,38.28,27.0
5,43.0,39.37,35.0
6,44.0,39.74,35.0
7,44.0,40.19,32.0
8,44.0,40.48,34.0
9,44.0,41.51,36.0
10,44.0,42.12,36.0
11,44.0,42.62,38.0
12,44.0,42.72,36.0
13,44.0,42.56,36.0
14,44.0,42.44,37.0
15,44.0,42.54,35.0
16,44.0,42.2,36.0
17,44.0,42.45,36.0
18,44.0,42.4,35.0
19,44.0,42.28,35.0
20,44.0,42.29,34.0
21,44.0,41.81,35.0
22,44.0,41.93,35.0
23,44.0,41.89,36.0
24,44.0,42.3,36.0
25,44.0,42.3,36.0
26,44.0,42.27,33.0
27,44.0,42.16,35.0
28,44.0,42.27,36.0
29,44.0,41.35,35.0
30,44.0,41.39,35.0
31,44.0,41.54,35.0
32,44.0,41.76,35.0
33,44.0,42.56,36.0
34,44.0,42.09,32.0
35,44.0,42.35,36.0
36,44.0,42.83,35.0
37,44.0,42.86,35.0
38,44.0,43.0,36.0
39,44.0,43.93,41.0
40,44.0,43.86,41.0
41,44.0,43.74,37.0
42,44.0,43.76,38.0
43,44.0,43.53,37.0
44,44.0,43.23,37.0
45,44.0,43.65,37.0
46,44.0,43.82,39.0
47,44.0,43.56,38.0
48,44.0,43.75,38.0
49,44.0,43.8,40.0
50,44.0,43.72,38.0
51,44.0,43.45,36.0
52,44.0,43.92,41.0
53,44.0,43.8,39.0
54,44.0,43.68,37.0
55,44.0,43.59,36.0
56,44.0,43.6,36.0
57,44.0,43.69,38.0
58,44.0,43.28,36.0
59,44.0,43.6,36.0
60,44.0,43.69,37.0
61,44.0,43.65,36.0
62,44.0,43.65,38.0
63,44.0,43.73,38.0
64,44.0,43.67,37.0
65,44.0,43.82,40.0
66,44.0,43.69,37.0
67,44.0,43.87,41.0
68,44.0,43.63,38.0
69,44.0,43.77,37.0
70,44.0,43.7,37.0
71,44.0,43.7,38.0
72,44.0,43.82,40.0
73,44.0,43.67,37.0
74,44.0,43.92,41.0
75,44.0,43.76,41.0
76,44.0,43.67,37.0
77,44.0,43.88,37.0
78,44.0,43.37,36.0
79,44.0,43.86,41.0
80,44.0,43.8,37.0
81,44.0,43.55,37.0
82,44.0,43.13,36.0
83,44.0,43.8,36.0
84,44.0,43.73,38.0
85,44.0,43.76,38.0
86,44.0,43.81,38.0
87,44.0,43.88,40.0
88,44.0,43.82,41.0
89,44.0,43.23,36.0
90,44.0,43.35,37.0
91,44.0,43.37,36.0
92,44.0,43.78,41.0
93,44.0,43.6,38.0
94,44.0,43.61,38.0
95,44.0,43.72,36.0
96,44.0,43.91,41.0
97,44.0,43.67,36.0
98,44.0,43.78,40.0
99,44.0,43.52,37.0
100,44.0,43.94,42.0
101,44.0,43.87,40.0
102,44.0,43.64,37.0
103,44.0,43.78,40.0
104,44.0,43.39,38.0
105,44.0,43.82,40.0
106,44.0,43.21,36.0
107,44.0,43.71,37.0
108,44.0,43.96,42.0
109,44.0,43.78,40.0
110,44.0,43.59,37.0
111,44.0,43.78,37.0
112,44.0,43.76,37.0
113,44.0,43.67,38.0
114,44.0,43.43,37.0
115,44.0,43.69,36.0
116,44.0,43.51,38.0
117,44.0,43.53,37.0
118,44.0,43.74,37.0
119,44.0,43.6,37.0
120,44.0,43.85,40.0
121,44.0,43.75,41.0
122,44.0,43.54,37.0
123,44.0,43.48,36.0
124,44.0,43.72,40.0
125,44.0,43.2,36.0
126,44.0,43.42,37.0
127,44.0,43.62,36.0
128,44.0,43.74,37.0
129,44.0,43.65,38.0
130,44.0,43.6,37.0
131,44.0,43.77,38.0
132,44.0,43.64,37.0
133,44.0,43.4,36.0
134,44.0,43.65,37.0
135,44.0,43.82,37.0
136,44.0,43.56,38.0
137,44.0,43.61,37.0
138,44.0,43.62,38.0
139,44.0,43.16,37.0
140,44.0,43.61,36.0
141,44.0,43.85,37.0
142,44.0,43.72,36.0
143,44.0,43.93,41.0
144,44.0,43.54,36.0
145,44.0,43.78,40.0
146,44.0,43.63,39.0
147,44.0,43.85,41.0
148,44.0,43.7,37.0
149,44.0,43.56,36.0
150,44.0,43.17,36.0
151,44.0,43.26,36.0
152,44.0,43.7,38.0
153,44.0,43.51,37.0
154,44.0,43.73,41.0
155,44.0,43.67,37.0
156,44.0,43.58,37.0
157,44.0,43.76,40.0
158,44.0,43.72,38.0
159,44.0,43.71,37.0
160,44.0,43.72,37.0
161,44.0,43.74,37.0
162,44.0,43.56,37.0
163,44.0,43.75,40.0
164,44.0,43.79,38.0
165,44.0,43.59,37.0
166,44.0,43.74,40.0
167,44.0,43.74,37.0
168,44.0,43.67,37.0
169,44.0,43.68,36.0
170,44.0,43.62,36.0
171,44.0,43.9,41.0
172,44.0,43.74,37.0
173,44.0,43.87,41.0
174,44.0,43.64,36.0
175,44.0,43.8,41.0
176,44.0,43.86,40.0
177,44.0,43.7,36.0
178,44.0,43.73,41.0
179,44.0,43.46,37.0
180,44.0,43.59,37.0
181,44.0,43.62,38.0
182,44.0,43.74,38.0
183,44.0,43.4,37.0
184,44.0,43.3,36.0
185,44.0,43.59,38.0
186,44.0,43.8,36.0
187,44.0,43.69,40.0
188,44.0,43.74,38.0
189,44.0,43.85,40.0
190,44.0,43.65,36.0
191,44.0,43.65,38.0
192,44.0,43.69,37.0
193,44.0,43.63,38.0
194,44.0,43.66,36.0
195,44.0,43.72,37.0
196,44.0,43.64,37.0
197,44.0,43.7,38.0
198,44.0,43.71,38.0
199,44.0,43.89,41.0
200,44.0,43.83,41.0
201,44.0,43.76,41.0
202,44.0,43.57,36.0
203,44.0,43.43,36.0
204,44.0,43.8,41.0
205,44.0,43.9,41.0
206,44.0,43.72,40.0
207,44.0,43.78,40.0
208,44.0,43.55,36.0
209,44.0,43.5,36.0
210,44.0,43.64,36.0
