generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.56,27.0
1,40.0,34.95,26.0
2,41.0,35.44,29.0
3,41.0,35.83,26.0
4,43.0,35.74,26.0
5,43.0,35.03,26.0
6,43.0,35.22,27.0
7,43.0,35.83,22.0
8,43.0,35.71,28.0
9,43.0,36.11,28.0
10,43.0,36.48,29.0
11,43.0,36.35,28.0
12,43.0,36.7,31.0
13,43.0,36.24,27.0
14,43.0,36.58,29.0
15,43.0,37.11,28.0
16,43.0,36.77,28.0
17,43.0,37.0,28.0
18,43.0,37.12,27.0
19,43.0,36.94,27.0
20,43.0,37.24,31.0
21,43.0,37.6,32.0
22,43.0,37.79,30.0
23,43.0,37.72,29.0
24,43.0,37.99,33.0
25,43.0,38.44,31.0
26,43.0,38.48,31.0
27,43.0,38.62,33.0
28,43.0,38.37,33.0
29,43.0,38.37,28.0
30,43.0,38.3,32.0
31,43.0,38.68,34.0
32,43.0,39.17,33.0
33,43.0,39.71,34.0
34,43.0,39.88,32.0
35,43.0,39.96,31.0
36,43.0,40.07,35.0
37,43.0,40.18,35.0
38,43.0,40.17,35.0
39,43.0,40.08,35.0
40,43.0,40.52,35.0
41,43.0,40.28,32.0
42,43.0,40.4,34.0
43,43.0,40.13,34.0
44,43.0,40.08,35.0
45,43.0,40.03,35.0
46,43.0,39.88,35.0
47,43.0,39.87,33.0
48,43.0,40.39,34.0
49,43.0,40.19,32.0
50,43.0,40.28,32.0
51,43.0,40.41,34.0
52,43.0,40.23,33.0
53,44.0,40.35,35.0
54,44.0,40.45,36.0
55,44.0,40.62,35.0
56,44.0,40.44,34.0
57,44.0,40.25,35.0
58,44.0,40.63,35.0
59,44.0,40.74,36.0
60,44.0,40.84,36.0
61,44.0,40.63,35.0
62,44.0,40.7,37.0
63,44.0,40.76,35.0
64,44.0,40.71,37.0
65,44.0,40.87,36.0
66,44.0,40.78,32.0
67,44.0,40.92,33.0
68,44.0,40.79,35.0
69,44.0,40.8,35.0
70,44.0,40.45,33.0
71,44.0,40.58,33.0
72,44.0,40.88,33.0
73,44.0,41.13,37.0
74,44.0,41.1,37.0
75,44.0,41.12,37.0
76,44.0,41.14,36.0
77,44.0,40.87,35.0
78,44.0,40.84,33.0
79,44.0,41.08,33.0
80,44.0,40.89,34.0
81,44.0,41.17,35.0
82,44.0,41.22,34.0
83,44.0,40.82,34.0
84,44.0,41.04,36.0
85,44.0,40.9,33.0
86,44.0,40.68,32.0
87,44.0,40.52,33.0
88,44.0,40.44,34.0
89,44.0,40.49,31.0
90,44.0,40.78,35.0
91,44.0,40.76,35.0
92,44.0,40.77,36.0
93,44.0,40.56,34.0
94,44.0,40.28,34.0
95,44.0,39.96,34.0
96,44.0,40.23,35.0
97,44.0,40.2,34.0
98,44.0,40.01,34.0
99,44.0,40.11,33.0
100,44.0,40.4,34.0
101,44.0,40.3,33.0
102,44.0,40.55,35.0
103,44.0,40.98,35.0
104,44.0,41.14,36.0
105,44.0,41.26,36.0
106,44.0,41.7,36.0
107,44.0,41.65,36.0
108,44.0,41.52,37.0
109,44.0,41.78,36.0
110,44.0,41.75,35.0
111,44.0,41.44,35.0
112,44.0,41.6,37.0
113,44.0,41.54,34.0
114,44.0,41.43,37.0
115,44.0,41.44,37.0
116,44.0,41.8,35.0
117,44.0,41.7,36.0
118,44.0,41.76,37.0
119,44.0,41.74,35.0
120,44.0,41.58,36.0
121,44.0,41.5,36.0
122,44.0,41.32,33.0
123,44.0,41.46,33.0
124,44.0,41.72,35.0
125,44.0,41.51,35.0
126,44.0,41.33,33.0
127,44.0,41.47,34.0
128,44.0,41.24,34.0
129,44.0,40.95,32.0
130,44.0,41.14,37.0
131,44.0,41.3,35.0
132,44.0,41.13,34.0
133,44.0,41.19,36.0
134,44.0,41.0,34.0
135,44.0,41.32,36.0
136,44.0,41.41,36.0
137,44.0,41.72,34.0
138,44.0,41.68,34.0
139,44.0,42.45,35.0
140,44.0,42.46,34.0
141,44.0,42.74,34.0
142,44.0,42.74,34.0
143,44.0,42.48,36.0
144,44.0,42.43,36.0
145,44.0,42.37,38.0
146,44.0,42.47,38.0
147,44.0,42.38,34.0
148,44.0,42.24,34.0
149,44.0,42.4,34.0
150,44.0,42.37,36.0
151,44.0,42.09,37.0
152,44.0,42.03,36.0
153,44.0,42.02,36.0
154,44.0,42.18,34.0
155,44.0,41.83,36.0
156,44.0,41.89,37.0
157,44.0,41.61,36.0
158,44.0,41.68,34.0
159,44.0,42.05,36.0
160,44.0,42.2,37.0
161,44.0,42.3,38.0
162,44.0,42.41,37.0
163,44.0,42.25,37.0
164,44.0,42.01,37.0
165,44.0,42.14,35.0
166,44.0,42.19,38.0
167,44.0,41.77,33.0
168,44.0,41.61,36.0
169,44.0,41.77,36.0
170,44.0,41.86,37.0
171,44.0,41.6,36.0
172,44.0,41.62,34.0
173,44.0,41.43,35.0
174,44.0,41.88,35.0
175,44.0,41.97,35.0
176,44.0,42.06,34.0
177,44.0,42.04,35.0
178,44.0,42.0,37.0
179,44.0,42.09,37.0
180,44.0,41.87,38.0
181,44.0,41.68,36.0
182,44.0,41.91,36.0
183,44.0,41.71,37.0
184,44.0,41.8,37.0
185,44.0,42.15,37.0
186,44.0,42.06,38.0
187,44.0,41.91,37.0
188,44.0,41.83,36.0
189,44.0,41.92,34.0
190,44.0,42.22,38.0
191,44.0,42.2,34.0
192,44.0,42.19,32.0
193,44.0,42.09,32.0
194,44.0,42.21,38.0
195,44.0,41.94,36.0
196,44.0,41.93,35.0
197,44.0,41.57,34.0
198,44.0,41.62,29.0
199,44.0,41.75,33.0
200,44.0,41.59,33.0
201,44.0,41.56,36.0
202,44.0,41.54,36.0
203,44.0,41.7,37.0
204,44.0,41.57,35.0
205,44.0,41.9,35.0
206,44.0,41.9,37.0
207,44.0,42.22,37.0
208,44.0,41.89,37.0
209,44.0,41.93,37.0
210,44.0,41.98,38.0
211,44.0,42.15,36.0
212,44.0,42.23,37.0
213,44.0,42.06,36.0
214,44.0,42.0,36.0
215,44.0,42.29,36.0
216,44.0,42.09,36.0
217,44.0,42.06,37.0
218,44.0,41.95,37.0
219,44.0,42.07,37.0
220,44.0,42.24,38.0
221,44.0,42.28,37.0
222,44.0,42.42,38.0
223,44.0,42.2,37.0
