generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.73,27.0
1,41.0,35.04,26.0
2,41.0,35.15,24.0
3,41.0,35.37,28.0
4,42.0,36.02,27.0
5,42.0,35.91,28.0
6,42.0,36.14,28.0
7,42.0,36.3,29.0
8,42.0,36.52,29.0
9,42.0,36.62,30.0
10,42.0,36.11,28.0
11,42.0,36.55,30.0
12,42.0,36.77,29.0
13,42.0,36.87,31.0
14,42.0,36.27,29.0
15,43.0,36.68,28.0
16,43.0,36.29,28.0
17,43.0,36.9,28.0
18,43.0,36.94,30.0
19,43.0,36.72,28.0
20,43.0,36.7,30.0
21,43.0,36.93,31.0
22,43.0,37.33,31.0
23,43.0,37.3,31.0
24,43.0,37.65,32.0
25,43.0,37.24,27.0
26,43.0,37.69,31.0
27,43.0,38.07,32.0
28,43.0,37.67,31.0
29,43.0,37.72,32.0
30,43.0,37.83,30.0
31,43.0,38.05,28.0
32,43.0,37.82,31.0
33,43.0,37.75,31.0
34,43.0,37.83,31.0
35,43.0,37.94,32.0
36,43.0,37.91,31.0
37,43.0,37.82,32.0
38,43.0,38.09,32.0
39,43.0,38.21,32.0
40,43.0,38.4,33.0
41,43.0,38.51,33.0
42,43.0,38.56,29.0
43,43.0,38.39,30.0
44,43.0,38.64,32.0
45,43.0,38.95,33.0
46,43.0,39.09,33.0
47,43.0,38.98,34.0
48,43.0,39.02,33.0
49,43.0,38.97,33.0
50,43.0,39.21,33.0
51,43.0,38.99,31.0
52,43.0,38.78,33.0
53,43.0,38.77,31.0
54,43.0,39.41,33.0
55,43.0,39.27,34.0
56,43.0,39.11,29.0
57,43.0,39.24,30.0
58,43.0,39.42,30.0
59,43.0,39.6,32.0
60,43.0,39.01,33.0
61,43.0,39.34,32.0
62,43.0,39.25,34.0
63,43.0,39.4,32.0
64,43.0,39.73,34.0
65,43.0,39.75,33.0
66,43.0,39.77,34.0
67,43.0,39.99,32.0
68,43.0,39.66,32.0
69,43.0,39.48,32.0
70,43.0,39.21,32.0
71,43.0,39.4,32.0
72,43.0,39.69,33.0
73,43.0,39.55,33.0
74,43.0,39.61,35.0
75,44.0,39.95,36.0
76,44.0,39.95,34.0
77,44.0,39.94,32.0
78,44.0,40.16,32.0
79,44.0,40.5,34.0
80,44.0,40.48,35.0
81,44.0,40.31,33.0
82,44.0,40.26,34.0
83,44.0,40.24,33.0
84,44.0,40.18,32.0
85,44.0,39.98,29.0
86,44.0,40.16,36.0
87,44.0,39.59,32.0
88,44.0,39.62,32.0
89,44.0,39.83,33.0
90,44.0,39.74,35.0
91,44.0,39.38,32.0
92,44.0,39.51,34.0
93,44.0,39.56,34.0
94,44.0,39.59,33.0
95,44.0,39.67,34.0
96,44.0,39.62,31.0
97,44.0,39.81,35.0
98,44.0,39.6,30.0
99,44.0,39.98,34.0
100,44.0,40.22,36.0
101,44.0,40.03,36.0
102,44.0,40.1,29.0
103,44.0,40.26,35.0
104,44.0,40.32,34.0
