generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.62,27.0
1,41.0,34.92,28.0
2,42.0,35.23,28.0
3,42.0,35.7,24.0
4,42.0,35.91,26.0
5,42.0,36.06,30.0
6,42.0,36.07,26.0
7,43.0,36.21,26.0
8,43.0,35.67,27.0
9,43.0,35.83,27.0
10,43.0,36.16,28.0
11,43.0,36.28,30.0
12,43.0,36.49,28.0
13,43.0,36.52,31.0
14,43.0,36.41,31.0
15,43.0,36.9,29.0
16,43.0,36.73,31.0
17,43.0,36.63,26.0
18,43.0,36.79,26.0
19,43.0,36.86,27.0
20,43.0,36.76,29.0
21,43.0,36.95,30.0
22,43.0,36.94,30.0
23,43.0,37.31,31.0
24,43.0,37.87,32.0
25,43.0,37.79,31.0
26,43.0,37.48,30.0
27,43.0,37.43,31.0
28,43.0,38.22,32.0
29,43.0,38.13,31.0
30,43.0,38.32,32.0
31,43.0,38.33,30.0
32,43.0,38.16,32.0
33,43.0,38.23,29.0
34,43.0,38.46,30.0
35,43.0,38.23,32.0
36,43.0,38.38,33.0
37,43.0,38.34,31.0
38,43.0,38.5,32.0
39,43.0,38.4,30.0
40,43.0,38.76,31.0
41,43.0,39.02,33.0
42,43.0,39.13,31.0
43,43.0,39.33,32.0
44,43.0,39.37,32.0
45,43.0,39.52,33.0
46,43.0,39.51,34.0
47,43.0,39.34,32.0
48,43.0,39.49,31.0
49,43.0,39.16,34.0
50,43.0,39.34,34.0
51,43.0,39.44,33.0
52,43.0,39.54,34.0
53,43.0,39.56,35.0
54,43.0,39.93,35.0
55,43.0,40.32,34.0
56,43.0,40.69,35.0
57,43.0,40.72,35.0
58,43.0,40.79,34.0
59,43.0,40.92,36.0
60,43.0,41.0,36.0
61,43.0,41.18,33.0
62,43.0,41.32,37.0
63,43.0,41.13,35.0
64,43.0,41.2,35.0
65,43.0,41.06,34.0
66,43.0,40.87,34.0
67,43.0,40.99,35.0
68,43.0,40.96,35.0
69,43.0,40.96,35.0
70,43.0,40.87,34.0
71,43.0,40.58,34.0
72,43.0,40.54,33.0
73,43.0,40.73,34.0
74,43.0,41.02,37.0
75,43.0,40.62,35.0
76,43.0,40.8,36.0
77,43.0,40.68,33.0
78,43.0,40.6,35.0
79,43.0,40.63,35.0
80,43.0,40.64,36.0
81,43.0,40.45,36.0
82,43.0,40.18,35.0
83,43.0,40.2,34.0
84,43.0,40.21,33.0
85,43.0,40.34,35.0
86,43.0,40.31,36.0
87,43.0,40.04,35.0
88,43.0,39.95,35.0
89,43.0,40.37,35.0
90,43.0,40.51,36.0
91,43.0,40.74,36.0
92,43.0,40.31,33.0
93,43.0,40.12,34.0
94,43.0,40.24,34.0
95,43.0,40.15,33.0
96,43.0,40.08,34.0
97,43.0,40.15,33.0
98,43.0,40.39,35.0
99,43.0,40.08,33.0
100,43.0,39.81,33.0
101,43.0,40.12,34.0
102,43.0,40.29,32.0
103,43.0,40.55,35.0
104,43.0,40.52,35.0
105,43.0,40.66,34.0
106,43.0,40.66,35.0
107,43.0,40.76,34.0
108,43.0,40.65,35.0
109,43.0,40.51,33.0
110,43.0,40.67,36.0
111,43.0,40.46,34.0
112,43.0,40.06,36.0
113,43.0,40.14,35.0
114,43.0,40.26,34.0
115,43.0,39.98,35.0
116,43.0,40.21,34.0
117,43.0,40.05,33.0
118,43.0,39.92,33.0
119,43.0,39.97,34.0
120,43.0,39.97,34.0
121,43.0,39.89,35.0
122,43.0,39.81,32.0
123,43.0,40.2,33.0
124,43.0,40.47,34.0
125,43.0,40.61,32.0
126,43.0,40.79,36.0
127,43.0,40.91,36.0
128,43.0,40.86,36.0
129,43.0,40.88,35.0
130,43.0,41.08,37.0
131,43.0,41.22,37.0
132,43.0,41.2,35.0
133,43.0,41.12,36.0
134,43.0,40.96,35.0
135,43.0,40.6,35.0
136,43.0,40.66,35.0
137,43.0,40.64,34.0
138,43.0,40.59,34.0
139,43.0,40.83,36.0
140,43.0,40.44,34.0
141,43.0,39.99,33.0
142,43.0,40.43,33.0
143,43.0,40.51,35.0
144,43.0,40.46,35.0
145,43.0,39.9,34.0
146,43.0,40.42,33.0
147,43.0,39.95,29.0
148,43.0,39.89,33.0
149,43.0,39.91,33.0
150,43.0,40.25,35.0
151,43.0,40.61,35.0
152,43.0,40.58,34.0
153,43.0,40.77,33.0
154,43.0,40.59,34.0
155,43.0,40.6,36.0
156,43.0,40.87,35.0
157,43.0,40.86,34.0
158,43.0,40.87,33.0
159,43.0,40.44,34.0
160,43.0,40.87,36.0
161,43.0,41.24,35.0
162,43.0,41.44,37.0
163,43.0,41.31,33.0
164,43.0,41.48,36.0
165,43.0,41.32,34.0
166,43.0,41.35,36.0
167,43.0,41.41,35.0
168,43.0,41.35,36.0
169,43.0,41.7,36.0
170,43.0,41.54,37.0
171,43.0,41.28,37.0
172,43.0,41.4,35.0
