generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.89,26.0
1,40.0,34.75,28.0
2,41.0,35.13,28.0
3,41.0,35.44,27.0
4,41.0,35.39,25.0
5,42.0,35.36,26.0
6,42.0,35.54,25.0
7,42.0,35.62,28.0
8,43.0,36.27,29.0
9,43.0,36.8,29.0
10,43.0,36.91,31.0
11,43.0,36.88,30.0
12,43.0,36.72,28.0
13,43.0,36.74,30.0
14,43.0,36.64,30.0
15,43.0,36.55,30.0
16,43.0,36.65,30.0
17,43.0,36.61,30.0
18,43.0,37.08,32.0
19,43.0,37.7,30.0
20,43.0,37.29,30.0
21,43.0,37.31,30.0
22,43.0,37.81,31.0
23,43.0,38.28,31.0
24,43.0,38.3,31.0
25,43.0,38.42,31.0
26,43.0,38.53,33.0
27,43.0,37.96,33.0
28,43.0,38.35,29.0
29,43.0,38.54,34.0
30,43.0,38.21,34.0
31,43.0,38.38,32.0
32,43.0,38.22,32.0
33,43.0,38.61,32.0
34,43.0,38.79,34.0
35,43.0,38.75,33.0
36,43.0,38.82,33.0
37,43.0,38.61,32.0
38,43.0,38.7,32.0
39,43.0,38.8,32.0
40,43.0,39.15,29.0
41,43.0,38.85,31.0
42,43.0,39.03,34.0
43,43.0,38.99,32.0
44,43.0,39.14,33.0
45,43.0,39.1,34.0
46,43.0,39.21,31.0
47,43.0,38.76,31.0
48,43.0,38.89,33.0
49,43.0,38.73,33.0
50,43.0,38.85,31.0
51,43.0,39.21,35.0
52,43.0,39.42,34.0
53,43.0,39.46,34.0
54,43.0,39.35,32.0
55,43.0,39.62,32.0
56,43.0,39.33,34.0
57,43.0,39.28,29.0
58,43.0,39.59,33.0
59,44.0,40.16,35.0
60,44.0,39.7,34.0
61,44.0,39.57,34.0
62,44.0,39.88,35.0
63,44.0,39.93,33.0
64,44.0,39.99,35.0
65,44.0,39.87,33.0
66,44.0,39.76,32.0
67,44.0,40.04,34.0
68,44.0,39.81,33.0
69,44.0,40.24,29.0
70,44.0,40.33,36.0
71,44.0,40.38,35.0
72,44.0,40.6,36.0
73,44.0,40.64,33.0
74,44.0,40.6,32.0
75,44.0,40.59,33.0
76,44.0,40.86,34.0
77,44.0,40.26,36.0
78,44.0,40.76,34.0
79,44.0,40.66,32.0
80,44.0,40.64,36.0
81,44.0,40.57,32.0
82,44.0,40.66,36.0
83,44.0,40.24,35.0
84,44.0,40.2,34.0
85,44.0,40.21,31.0
86,44.0,40.24,32.0
87,44.0,40.16,34.0
88,44.0,39.95,35.0
89,44.0,39.99,29.0
90,44.0,40.26,32.0
91,44.0,39.98,32.0
92,44.0,40.04,34.0
93,44.0,40.37,36.0
94,44.0,40.46,36.0
95,44.0,40.37,35.0
96,44.0,40.1,34.0
97,44.0,40.28,35.0
98,44.0,40.6,34.0
99,44.0,40.45,33.0
100,45.0,40.69,34.0
