generation,best_fitness,avg_fitness,worst_fitness
0,42.0,35.09,26.0
1,42.0,35.32,29.0
2,42.0,36.13,27.0
3,42.0,35.78,26.0
4,42.0,35.45,26.0
5,42.0,35.27,26.0
6,42.0,35.04,27.0
7,42.0,35.11,26.0
8,42.0,35.6,27.0
9,42.0,35.87,28.0
10,42.0,36.56,25.0
11,42.0,36.69,25.0
12,42.0,36.74,28.0
13,42.0,37.0,29.0
14,43.0,37.4,31.0
15,44.0,36.94,28.0
16,44.0,37.45,29.0
17,44.0,38.09,31.0
18,44.0,38.35,25.0
19,44.0,38.41,27.0
20,44.0,38.25,32.0
21,44.0,38.85,32.0
22,44.0,39.32,32.0
23,44.0,39.48,33.0
24,44.0,39.56,31.0
25,44.0,39.62,30.0
26,44.0,39.94,30.0
27,44.0,40.37,34.0
28,44.0,40.07,33.0
29,44.0,40.11,36.0
30,44.0,40.16,34.0
31,44.0,40.08,33.0
32,44.0,40.0,34.0
33,44.0,40.14,33.0
34,44.0,40.23,31.0
35,44.0,40.28,31.0
36,44.0,40.03,29.0
37,44.0,39.99,35.0
38,44.0,40.06,33.0
39,44.0,40.48,34.0
40,44.0,40.27,34.0
41,44.0,40.33,32.0
42,44.0,40.7,32.0
43,44.0,40.93,36.0
44,44.0,40.71,36.0
45,45.0,40.58,36.0
