generation,best_fitness,avg_fitness,worst_fitness
0,41.0,35.35,28.0
1,42.0,35.85,28.0
2,44.0,36.19,28.0
3,44.0,36.1,28.0
4,44.0,36.12,28.0
5,44.0,35.33,30.0
6,44.0,35.54,28.0
7,44.0,35.65,27.0
8,44.0,35.42,30.0
9,44.0,35.79,27.0
10,44.0,35.89,26.0
11,44.0,36.49,31.0
12,44.0,36.65,30.0
13,44.0,36.54,32.0
14,44.0,36.78,30.0
15,44.0,36.76,30.0
16,44.0,36.54,29.0
17,44.0,36.48,27.0
18,44.0,36.04,29.0
19,44.0,36.42,29.0
20,44.0,36.81,31.0
21,44.0,37.03,30.0
22,44.0,37.59,32.0
23,44.0,37.22,31.0
24,44.0,37.17,31.0
25,44.0,36.69,30.0
26,44.0,36.6,30.0
27,44.0,37.1,29.0
28,44.0,37.07,31.0
29,44.0,37.19,31.0
30,44.0,37.26,31.0
31,44.0,37.68,32.0
32,44.0,37.46,29.0
33,44.0,37.85,31.0
34,44.0,37.43,31.0
35,44.0,37.54,29.0
36,44.0,37.59,31.0
37,44.0,38.14,31.0
38,44.0,38.04,31.0
39,44.0,37.58,29.0
40,44.0,37.38,32.0
41,44.0,37.57,32.0
42,44.0,37.75,32.0
43,44.0,38.04,31.0
44,44.0,38.51,32.0
45,44.0,38.78,32.0
46,44.0,38.36,34.0
47,44.0,38.47,32.0
48,44.0,38.29,32.0
49,44.0,38.31,33.0
50,44.0,38.82,33.0
51,44.0,38.83,32.0
52,44.0,39.14,32.0
53,44.0,39.07,32.0
54,44.0,38.96,30.0
55,44.0,39.48,29.0
56,44.0,39.51,34.0
57,44.0,39.63,34.0
58,44.0,39.53,34.0
59,44.0,39.7,34.0
60,44.0,39.42,31.0
61,44.0,39.46,35.0
62,44.0,39.3,31.0
63,44.0,39.45,34.0
64,44.0,39.62,35.0
65,44.0,39.81,34.0
66,44.0,39.87,32.0
67,44.0,40.1,34.0
68,44.0,40.03,30.0
69,44.0,40.22,34.0
70,44.0,40.41,34.0
71,44.0,40.89,32.0
72,44.0,41.06,34.0
73,44.0,40.81,36.0
74,44.0,40.55,34.0
75,44.0,40.57,34.0
76,44.0,41.28,37.0
77,44.0,41.09,36.0
78,44.0,41.2,36.0
79,44.0,40.88,35.0
80,44.0,40.38,35.0
81,44.0,40.18,33.0
82,44.0,40.02,33.0
83,44.0,40.47,36.0
84,44.0,40.14,36.0
85,44.0,40.38,35.0
86,44.0,40.35,35.0
87,44.0,40.18,32.0
88,44.0,40.37,35.0
89,44.0,40.62,34.0
90,44.0,40.27,31.0
91,44.0,40.17,32.0
92,44.0,40.19,32.0
93,44.0,40.64,35.0
94,44.0,40.69,33.0
95,44.0,40.1,35.0
96,44.0,39.9,32.0
97,44.0,39.81,34.0
98,44.0,39.98,33.0
99,44.0,40.28,35.0
100,44.0,39.95,34.0
101,44.0,40.01,34.0
102,44.0,40.15,36.0
103,44.0,40.13,35.0
104,44.0,40.09,35.0
105,44.0,39.86,35.0
106,44.0,39.57,34.0
107,44.0,39.25,34.0
108,44.0,39.25,33.0
109,44.0,39.03,33.0
110,44.0,39.13,35.0
111,44.0,39.07,32.0
112,44.0,39.01,32.0
113,44.0,39.23,33.0
114,44.0,39.0,32.0
115,44.0,38.71,32.0
116,44.0,39.09,34.0
