generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.83,28.0
1,41.0,35.05,28.0
2,41.0,34.95,28.0
3,42.0,35.3,24.0
4,42.0,35.8,29.0
5,42.0,35.2,27.0
6,42.0,35.65,28.0
7,42.0,35.27,26.0
8,42.0,35.73,29.0
9,42.0,35.87,26.0
10,42.0,35.91,29.0
11,42.0,35.9,28.0
12,42.0,35.68,29.0
13,42.0,35.57,27.0
14,42.0,35.76,28.0
15,42.0,35.7,28.0
16,42.0,35.43,27.0
17,42.0,35.7,26.0
18,42.0,35.87,29.0
19,42.0,36.24,31.0
20,42.0,36.33,28.0
21,42.0,36.29,27.0
22,42.0,35.89,27.0
23,42.0,36.35,29.0
24,43.0,36.47,27.0
25,43.0,36.1,31.0
26,43.0,36.03,29.0
27,43.0,36.34,30.0
28,43.0,36.64,30.0
29,43.0,36.84,31.0
30,43.0,36.26,26.0
31,43.0,36.14,27.0
32,43.0,36.43,27.0
33,43.0,36.95,30.0
34,43.0,37.1,28.0
35,43.0,37.04,27.0
36,43.0,37.25,27.0
37,43.0,37.75,29.0
38,43.0,38.05,30.0
39,43.0,38.01,31.0
40,43.0,38.7,32.0
41,43.0,38.86,32.0
42,43.0,38.85,28.0
43,43.0,38.64,33.0
44,43.0,38.74,31.0
45,43.0,38.43,31.0
46,43.0,38.38,34.0
47,43.0,38.78,29.0
48,43.0,38.76,33.0
49,43.0,38.88,34.0
50,43.0,39.16,30.0
51,43.0,39.35,31.0
52,43.0,39.5,31.0
53,43.0,39.32,33.0
54,43.0,39.32,33.0
55,43.0,39.29,31.0
56,43.0,39.74,32.0
57,43.0,39.7,34.0
58,43.0,39.38,34.0
59,43.0,39.09,32.0
60,43.0,39.29,32.0
61,43.0,39.45,31.0
62,43.0,39.12,30.0
63,43.0,39.01,28.0
64,43.0,39.01,31.0
65,43.0,39.2,33.0
66,43.0,39.35,30.0
67,43.0,38.82,32.0
68,43.0,38.51,32.0
69,43.0,38.65,31.0
70,43.0,38.74,33.0
71,43.0,38.42,31.0
72,43.0,38.4,32.0
73,43.0,38.18,32.0
74,43.0,38.78,33.0
75,43.0,38.54,34.0
76,43.0,38.42,32.0
77,43.0,38.66,31.0
78,43.0,38.68,31.0
79,43.0,38.89,34.0
80,43.0,38.68,32.0
81,43.0,39.03,32.0
82,43.0,39.45,34.0
83,43.0,39.98,33.0
84,43.0,40.16,34.0
85,43.0,39.68,33.0
86,43.0,39.75,34.0
87,43.0,39.7,34.0
88,43.0,39.79,32.0
89,43.0,39.97,31.0
90,43.0,40.09,31.0
91,43.0,39.98,32.0
92,43.0,39.99,36.0
93,43.0,40.23,35.0
94,43.0,39.98,33.0
95,43.0,39.84,33.0
96,43.0,39.71,34.0
97,43.0,39.7,33.0
