generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.68,27.0
1,43.0,35.11,29.0
2,43.0,34.59,28.0
3,43.0,34.88,28.0
4,43.0,35.84,29.0
5,43.0,35.27,27.0
6,43.0,34.88,25.0
7,43.0,35.23,24.0
8,43.0,35.46,24.0
9,43.0,35.63,28.0
10,43.0,36.28,31.0
11,43.0,35.93,29.0
12,43.0,36.42,29.0
13,43.0,36.13,29.0
14,43.0,36.44,26.0
15,43.0,36.63,26.0
16,43.0,37.17,26.0
17,43.0,37.37,26.0
18,43.0,37.35,27.0
19,43.0,37.7,26.0
20,43.0,38.09,31.0
21,43.0,38.33,31.0
22,43.0,37.76,31.0
23,43.0,37.8,30.0
24,43.0,38.05,30.0
25,43.0,38.15,28.0
26,43.0,38.0,31.0
27,43.0,37.59,28.0
28,43.0,38.24,31.0
29,43.0,37.93,30.0
30,43.0,37.79,31.0
31,43.0,37.65,30.0
32,43.0,37.82,30.0
33,43.0,38.51,31.0
34,43.0,38.57,32.0
35,43.0,39.19,30.0
36,43.0,39.2,31.0
37,43.0,39.51,33.0
38,44.0,39.53,33.0
39,44.0,39.9,34.0
40,44.0,40.09,34.0
41,44.0,40.13,34.0
42,44.0,40.47,35.0
43,44.0,40.39,35.0
44,44.0,40.59,31.0
45,44.0,40.71,31.0
46,44.0,40.41,34.0
47,44.0,40.36,35.0
48,44.0,40.44,34.0
49,44.0,40.88,34.0
50,44.0,41.0,35.0
51,44.0,41.13,35.0
52,44.0,41.04,32.0
53,44.0,40.96,35.0
54,44.0,41.01,36.0
55,44.0,40.61,35.0
56,44.0,40.33,34.0
57,44.0,39.76,34.0
58,44.0,39.98,34.0
59,44.0,40.13,35.0
60,44.0,40.33,34.0
61,44.0,40.61,36.0
62,44.0,40.87,35.0
63,44.0,40.87,36.0
64,44.0,41.33,36.0
65,44.0,41.42,37.0
66,44.0,41.5,36.0
67,44.0,41.39,36.0
68,44.0,41.8,36.0
69,44.0,41.35,35.0
70,44.0,41.67,36.0
71,44.0,41.42,35.0
72,44.0,41.62,35.0
73,44.0,41.66,34.0
74,44.0,42.13,37.0
75,44.0,42.06,36.0
76,44.0,41.88,37.0
77,44.0,41.96,35.0
78,44.0,41.66,35.0
79,44.0,41.59,35.0
80,44.0,41.36,37.0
81,44.0,41.46,37.0
