generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.88,24.0
1,41.0,35.61,29.0
2,41.0,35.55,27.0
3,41.0,35.27,29.0
4,42.0,35.76,30.0
5,42.0,35.74,30.0
6,42.0,35.82,29.0
7,42.0,36.09,29.0
8,43.0,36.19,29.0
9,43.0,36.13,30.0
10,43.0,35.98,29.0
11,43.0,35.94,29.0
12,43.0,35.92,31.0
13,43.0,35.95,29.0
14,43.0,36.08,28.0
15,43.0,36.19,28.0
16,43.0,36.84,27.0
17,43.0,36.49,29.0
18,43.0,36.45,29.0
19,43.0,36.49,29.0
20,43.0,36.95,30.0
21,43.0,36.93,27.0
22,43.0,37.34,31.0
23,43.0,37.34,31.0
24,43.0,37.46,31.0
25,43.0,37.43,31.0
26,43.0,37.59,26.0
27,43.0,37.53,32.0
28,43.0,38.2,31.0
29,43.0,37.96,32.0
30,43.0,38.06,33.0
31,43.0,37.89,31.0
32,43.0,38.39,33.0
33,43.0,38.4,33.0
34,43.0,38.56,34.0
35,43.0,38.29,33.0
36,43.0,38.67,32.0
37,43.0,38.74,33.0
38,43.0,38.27,30.0
39,43.0,38.68,30.0
40,43.0,38.47,32.0
41,43.0,38.53,32.0
42,43.0,38.6,30.0
43,43.0,38.85,31.0
44,43.0,38.97,33.0
45,43.0,38.54,33.0
46,43.0,38.35,33.0
47,43.0,38.07,32.0
48,43.0,38.64,32.0
49,43.0,38.5,28.0
50,44.0,38.58,29.0
51,44.0,38.99,32.0
52,44.0,39.04,32.0
53,44.0,39.4,33.0
54,44.0,39.23,33.0
55,44.0,39.77,32.0
56,44.0,40.23,34.0
57,44.0,40.01,33.0
58,44.0,40.1,31.0
59,44.0,40.26,30.0
60,44.0,40.35,35.0
61,44.0,40.18,32.0
62,44.0,40.09,32.0
63,44.0,40.46,32.0
64,44.0,40.55,28.0
65,44.0,40.93,33.0
66,44.0,41.18,28.0
67,44.0,40.97,32.0
68,44.0,41.12,32.0
69,44.0,41.04,35.0
70,44.0,41.03,35.0
71,44.0,40.99,35.0
72,44.0,40.86,36.0
73,44.0,41.2,34.0
74,44.0,40.78,33.0
75,44.0,40.93,35.0
76,44.0,40.73,34.0
77,44.0,40.84,35.0
78,44.0,41.08,36.0
79,44.0,41.15,36.0
80,44.0,41.03,35.0
81,44.0,41.12,36.0
82,44.0,40.92,36.0
83,44.0,41.03,35.0
84,44.0,41.02,34.0
85,44.0,40.9,36.0
86,44.0,40.86,35.0
87,44.0,41.4,37.0
88,44.0,41.19,35.0
89,44.0,41.23,33.0
90,44.0,41.39,37.0
91,44.0,41.39,36.0
92,44.0,41.54,35.0
93,44.0,41.49,34.0
94,44.0,41.54,34.0
95,44.0,41.74,36.0
96,44.0,41.81,35.0
97,44.0,41.67,37.0
98,44.0,41.64,36.0
99,44.0,42.04,36.0
100,44.0,42.15,37.0
101,44.0,42.19,38.0
102,44.0,42.1,38.0
103,44.0,41.86,37.0
104,44.0,41.91,34.0
105,44.0,41.26,33.0
106,44.0,41.44,31.0
107,44.0,41.38,36.0
108,44.0,41.32,38.0
109,44.0,41.47,35.0
110,44.0,41.36,36.0
111,44.0,40.97,32.0
112,44.0,41.27,34.0
113,44.0,41.15,34.0
114,44.0,41.21,34.0
115,44.0,41.33,34.0
116,44.0,41.3,34.0
117,44.0,41.46,36.0
118,44.0,41.24,35.0
119,44.0,41.35,34.0
120,44.0,40.96,34.0
121,44.0,40.88,36.0
122,44.0,40.56,35.0
123,44.0,40.67,34.0
124,44.0,40.53,34.0
125,44.0,40.88,32.0
126,44.0,41.44,33.0
127,44.0,41.18,34.0
128,44.0,41.22,35.0
129,44.0,41.17,33.0
130,44.0,41.22,32.0
131,44.0,41.41,33.0
132,44.0,41.39,34.0
133,44.0,41.35,36.0
134,44.0,41.26,37.0
135,44.0,41.1,35.0
136,44.0,41.01,36.0
137,44.0,40.74,35.0
138,44.0,40.91,35.0
139,44.0,41.16,35.0
140,44.0,41.03,36.0
141,44.0,41.05,37.0
142,44.0,41.09,36.0
143,44.0,41.23,35.0
144,44.0,41.66,35.0
145,44.0,41.66,32.0
146,44.0,41.41,31.0
147,44.0,41.47,36.0
148,44.0,41.53,33.0
149,44.0,41.61,35.0
150,44.0,41.52,35.0
151,44.0,41.02,35.0
152,44.0,41.15,33.0
153,44.0,41.15,35.0
154,44.0,41.06,35.0
155,45.0,41.19,32.0
