generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.58,25.0
1,41.0,34.66,29.0
2,41.0,34.6,28.0
3,42.0,34.98,28.0
4,42.0,35.32,29.0
5,42.0,35.8,29.0
6,42.0,35.81,29.0
7,42.0,35.94,29.0
8,42.0,36.23,30.0
9,42.0,36.07,29.0
10,42.0,36.7,30.0
11,42.0,36.62,31.0
12,42.0,36.67,30.0
13,42.0,36.38,28.0
14,42.0,35.95,27.0
15,42.0,36.43,29.0
16,42.0,36.72,30.0
17,42.0,36.89,31.0
18,42.0,36.87,31.0
19,42.0,36.96,31.0
20,42.0,37.39,32.0
21,42.0,37.6,31.0
22,43.0,37.65,31.0
23,43.0,37.88,31.0
24,43.0,37.86,30.0
25,43.0,37.99,30.0
26,43.0,37.84,28.0
27,43.0,38.11,29.0
28,43.0,38.13,32.0
29,43.0,38.56,33.0
30,43.0,38.59,31.0
31,43.0,38.22,33.0
32,43.0,38.03,29.0
33,43.0,38.0,29.0
34,43.0,37.98,29.0
35,43.0,38.26,33.0
36,43.0,38.34,30.0
37,44.0,38.68,32.0
38,44.0,38.86,32.0
39,44.0,38.77,32.0
40,44.0,38.85,32.0
41,44.0,39.0,30.0
42,44.0,39.28,31.0
43,44.0,39.39,31.0
44,44.0,39.23,33.0
45,44.0,39.47,34.0
46,44.0,39.59,31.0
47,44.0,39.79,32.0
48,44.0,40.03,34.0
49,44.0,39.83,32.0
50,44.0,40.26,34.0
51,44.0,40.29,34.0
52,44.0,40.42,35.0
53,44.0,40.26,34.0
54,44.0,40.44,30.0
55,44.0,40.54,35.0
56,44.0,40.97,36.0
57,44.0,41.27,36.0
58,44.0,41.23,35.0
59,44.0,41.16,35.0
60,44.0,41.02,35.0
61,44.0,40.97,34.0
62,44.0,41.01,36.0
63,44.0,40.72,35.0
64,44.0,40.73,34.0
65,44.0,40.46,34.0
66,44.0,40.56,34.0
67,44.0,40.5,34.0
68,44.0,40.41,33.0
69,44.0,40.7,32.0
70,44.0,40.63,33.0
71,44.0,40.6,34.0
72,44.0,40.72,34.0
73,44.0,40.86,36.0
74,44.0,40.78,34.0
75,44.0,41.07,36.0
76,44.0,40.95,36.0
77,44.0,41.16,33.0
78,44.0,41.24,36.0
79,44.0,41.25,35.0
80,44.0,41.29,35.0
81,44.0,41.4,35.0
82,44.0,41.65,36.0
83,44.0,41.27,35.0
84,44.0,41.27,34.0
85,44.0,41.18,36.0
86,44.0,41.3,31.0
87,44.0,41.34,32.0
88,44.0,41.39,35.0
89,44.0,41.1,33.0
90,44.0,41.55,35.0
91,44.0,41.41,33.0
92,44.0,41.65,37.0
93,44.0,41.77,35.0
94,44.0,41.78,32.0
95,44.0,41.67,32.0
96,44.0,42.19,33.0
97,44.0,42.23,38.0
98,44.0,42.18,37.0
99,44.0,42.47,37.0
100,44.0,42.38,37.0
101,44.0,42.18,36.0
102,44.0,42.22,33.0
103,44.0,42.38,36.0
104,44.0,42.45,36.0
105,44.0,42.39,33.0
106,44.0,42.55,38.0
107,44.0,42.38,36.0
108,44.0,42.29,38.0
109,44.0,42.52,38.0
110,44.0,42.33,38.0
111,44.0,42.3,35.0
112,44.0,42.13,37.0
113,44.0,42.0,35.0
114,44.0,42.06,36.0
115,44.0,42.27,35.0
116,44.0,42.24,35.0
117,44.0,42.55,35.0
118,44.0,42.06,35.0
119,44.0,42.12,35.0
120,44.0,42.23,36.0
121,44.0,42.46,36.0
122,44.0,42.59,35.0
123,44.0,42.41,35.0
124,44.0,42.27,37.0
125,44.0,42.24,36.0
126,44.0,42.04,38.0
127,44.0,41.9,36.0
128,44.0,42.0,36.0
129,44.0,41.98,36.0
130,44.0,41.9,36.0
131,44.0,41.58,36.0
132,44.0,41.75,37.0
133,44.0,41.77,37.0
134,44.0,41.64,37.0
135,44.0,41.49,36.0
136,44.0,41.42,37.0
137,44.0,41.38,37.0
138,44.0,41.16,34.0
139,44.0,41.4,34.0
140,44.0,41.45,34.0
141,44.0,42.3,36.0
142,44.0,42.44,36.0
143,44.0,42.41,36.0
144,44.0,42.1,36.0
145,44.0,42.1,35.0
146,44.0,42.22,39.0
147,44.0,42.12,36.0
148,44.0,42.24,35.0
149,44.0,42.31,36.0
150,44.0,42.48,36.0
151,44.0,42.32,36.0
152,44.0,42.2,37.0
153,44.0,42.07,34.0
154,44.0,42.14,36.0
155,44.0,41.91,36.0
156,44.0,41.75,35.0
157,44.0,41.72,36.0
158,44.0,42.08,34.0
159,44.0,42.28,38.0
160,44.0,42.48,37.0
161,44.0,42.56,38.0
162,44.0,42.47,38.0
163,44.0,42.6,37.0
164,44.0,42.84,37.0
165,44.0,42.86,39.0
166,44.0,42.72,38.0
167,44.0,43.02,39.0
168,44.0,43.02,36.0
169,44.0,43.08,39.0
170,44.0,43.09,39.0
