generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.65,28.0
1,41.0,34.96,25.0
2,41.0,35.03,29.0
3,41.0,34.52,27.0
4,41.0,34.67,26.0
5,42.0,34.48,24.0
6,42.0,34.81,23.0
7,42.0,35.31,26.0
8,42.0,35.15,25.0
9,42.0,35.32,24.0
10,42.0,35.58,26.0
11,42.0,35.56,26.0
12,42.0,35.67,26.0
13,42.0,35.49,28.0
14,42.0,35.82,29.0
15,42.0,36.1,30.0
16,42.0,36.23,28.0
17,42.0,36.15,30.0
18,42.0,36.62,29.0
19,42.0,36.52,29.0
20,42.0,36.31,25.0
21,42.0,36.84,32.0
22,42.0,36.52,30.0
23,42.0,36.54,29.0
24,42.0,36.37,29.0
25,42.0,36.14,27.0
26,42.0,36.32,30.0
27,42.0,36.36,30.0
28,42.0,35.96,31.0
29,42.0,36.61,28.0
30,42.0,36.93,31.0
31,42.0,36.99,32.0
32,42.0,36.66,32.0
33,42.0,36.24,29.0
34,42.0,36.51,32.0
35,42.0,36.34,30.0
36,42.0,36.9,31.0
37,42.0,37.11,31.0
38,42.0,36.9,29.0
39,42.0,37.0,31.0
40,42.0,36.98,30.0
41,42.0,36.91,29.0
42,42.0,37.17,30.0
43,42.0,37.05,29.0
44,42.0,37.36,28.0
45,42.0,37.61,33.0
46,42.0,37.32,27.0
47,42.0,37.19,32.0
48,42.0,37.39,31.0
49,42.0,37.56,31.0
50,42.0,37.92,31.0
51,42.0,37.82,32.0
52,42.0,38.33,32.0
53,42.0,38.18,33.0
54,42.0,38.27,32.0
55,42.0,38.06,32.0
56,42.0,38.04,31.0
57,42.0,38.56,34.0
58,43.0,38.69,33.0
59,43.0,38.79,32.0
60,43.0,39.25,32.0
61,43.0,38.92,32.0
62,43.0,38.86,33.0
63,43.0,38.54,33.0
64,43.0,38.32,30.0
65,43.0,38.41,32.0
66,43.0,38.52,32.0
67,43.0,38.61,32.0
68,43.0,38.62,31.0
69,43.0,38.78,32.0
70,43.0,38.72,31.0
71,43.0,38.94,32.0
72,43.0,38.49,32.0
73,43.0,38.74,33.0
74,43.0,38.34,32.0
75,43.0,39.13,29.0
76,43.0,38.93,32.0
77,43.0,38.64,32.0
78,43.0,38.65,30.0
79,43.0,38.71,31.0
80,43.0,39.28,32.0
81,43.0,39.17,32.0
82,43.0,38.9,34.0
83,43.0,39.27,34.0
84,43.0,39.28,34.0
85,43.0,39.26,34.0
86,43.0,39.35,33.0
87,43.0,40.16,34.0
88,43.0,40.3,32.0
89,43.0,40.44,35.0
90,43.0,40.43,35.0
91,43.0,40.4,36.0
92,43.0,40.37,36.0
93,44.0,40.49,36.0
94,44.0,40.64,37.0
95,44.0,40.56,35.0
