generation,best_fitness,avg_fitness,worst_fitness
0,42.0,34.97,27.0
1,42.0,34.8,27.0
2,42.0,34.82,24.0
3,42.0,34.73,24.0
4,42.0,35.01,28.0
5,42.0,34.95,28.0
6,42.0,34.85,27.0
7,42.0,35.2,24.0
8,42.0,35.39,28.0
9,42.0,35.81,27.0
10,42.0,35.8,28.0
11,42.0,35.93,28.0
12,42.0,35.7,29.0
13,42.0,35.68,28.0
14,42.0,35.93,28.0
15,42.0,35.8,28.0
16,42.0,35.74,25.0
17,42.0,36.07,28.0
18,42.0,36.02,25.0
19,43.0,36.45,29.0
20,43.0,36.56,28.0
21,43.0,36.73,30.0
22,43.0,36.71,31.0
23,43.0,36.81,30.0
24,43.0,36.62,32.0
25,43.0,36.58,30.0
26,43.0,36.63,25.0
27,43.0,36.76,30.0
28,43.0,36.92,31.0
29,43.0,37.25,30.0
30,43.0,37.21,26.0
31,43.0,37.41,33.0
32,43.0,37.21,31.0
33,43.0,37.09,31.0
34,43.0,37.55,31.0
35,43.0,37.23,33.0
36,43.0,37.21,29.0
37,43.0,36.94,30.0
38,43.0,37.15,32.0
39,43.0,37.62,31.0
40,43.0,37.34,29.0
41,43.0,37.51,31.0
42,43.0,37.48,32.0
43,43.0,37.76,32.0
44,43.0,38.03,30.0
45,43.0,37.99,27.0
46,43.0,38.41,29.0
47,43.0,38.58,31.0
48,43.0,38.18,29.0
49,43.0,38.13,30.0
50,43.0,37.43,30.0
51,43.0,37.5,31.0
52,43.0,37.75,32.0
53,43.0,38.14,31.0
54,43.0,38.25,31.0
55,43.0,38.02,30.0
56,43.0,37.72,30.0
57,43.0,38.14,32.0
58,43.0,38.0,33.0
59,43.0,37.77,30.0
60,43.0,38.0,33.0
61,43.0,37.72,32.0
62,43.0,37.64,31.0
63,43.0,37.61,32.0
64,43.0,37.41,30.0
65,43.0,37.53,33.0
66,43.0,37.42,32.0
67,43.0,38.01,33.0
68,43.0,37.88,33.0
69,43.0,37.9,33.0
70,43.0,38.03,32.0
71,43.0,37.94,31.0
72,43.0,38.41,33.0
73,43.0,38.73,32.0
74,43.0,38.61,32.0
75,43.0,38.75,34.0
76,43.0,38.53,33.0
77,43.0,38.51,31.0
78,43.0,38.3,29.0
79,43.0,37.62,27.0
80,43.0,37.94,31.0
81,43.0,38.0,32.0
82,43.0,38.23,31.0
83,43.0,38.34,32.0
84,43.0,38.72,31.0
85,43.0,38.12,32.0
86,43.0,38.01,29.0
87,43.0,38.28,31.0
88,43.0,38.08,31.0
89,43.0,38.23,31.0
90,43.0,38.11,30.0
91,43.0,38.22,29.0
92,43.0,38.4,32.0
93,43.0,38.18,29.0
94,43.0,38.6,34.0
95,43.0,38.44,34.0
96,43.0,38.62,34.0
97,43.0,38.56,33.0
98,43.0,38.68,34.0
99,43.0,38.92,33.0
100,43.0,38.68,33.0
101,43.0,38.55,32.0
102,43.0,38.52,31.0
103,43.0,38.58,33.0
104,43.0,38.55,32.0
105,43.0,38.92,32.0
106,43.0,39.19,32.0
107,43.0,39.2,32.0
108,43.0,39.13,33.0
109,43.0,39.23,33.0
110,43.0,38.81,29.0
111,43.0,38.92,33.0
112,43.0,38.62,32.0
113,43.0,38.56,33.0
114,43.0,38.45,32.0
115,43.0,38.42,31.0
