generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.9,27.0
1,41.0,35.2,27.0
2,41.0,35.23,27.0
3,41.0,35.29,29.0
4,41.0,35.58,28.0
5,41.0,35.67,27.0
6,41.0,35.35,29.0
7,41.0,35.45,27.0
8,41.0,35.72,24.0
9,41.0,35.69,28.0
10,41.0,36.09,26.0
11,41.0,36.52,30.0
12,42.0,36.53,30.0
13,42.0,36.38,25.0
14,42.0,36.43,25.0
15,42.0,36.42,25.0
16,42.0,36.51,25.0
17,43.0,36.82,26.0
18,43.0,36.57,27.0
19,43.0,36.63,30.0
20,43.0,36.91,29.0
21,43.0,37.1,29.0
22,43.0,37.3,27.0
23,43.0,37.21,31.0
24,43.0,36.8,26.0
25,43.0,36.69,26.0
26,43.0,36.52,31.0
27,43.0,35.96,27.0
28,43.0,35.8,27.0
29,43.0,35.95,26.0
30,43.0,36.64,28.0
31,43.0,36.43,28.0
32,43.0,36.35,29.0
33,43.0,36.11,29.0
34,43.0,36.5,27.0
35,43.0,36.7,25.0
36,43.0,37.09,23.0
37,43.0,37.23,26.0
38,43.0,37.84,32.0
39,43.0,37.81,29.0
40,43.0,37.79,29.0
41,43.0,37.77,32.0
42,44.0,38.12,31.0
43,44.0,38.11,31.0
44,44.0,38.35,30.0
45,44.0,38.35,31.0
46,44.0,38.55,30.0
47,44.0,39.01,33.0
48,44.0,39.24,33.0
49,44.0,39.55,33.0
50,44.0,39.4,33.0
51,44.0,39.59,32.0
52,44.0,39.58,33.0
53,44.0,39.69,34.0
54,44.0,39.75,34.0
55,44.0,39.8,35.0
56,44.0,39.86,32.0
57,44.0,39.94,32.0
58,44.0,39.68,33.0
59,44.0,39.78,33.0
60,44.0,40.15,32.0
61,44.0,40.18,35.0
62,44.0,39.84,33.0
63,44.0,40.05,32.0
64,44.0,40.39,35.0
65,44.0,40.14,32.0
66,44.0,40.65,32.0
67,44.0,41.15,35.0
68,44.0,41.46,36.0
69,44.0,41.72,36.0
70,44.0,41.7,37.0
71,44.0,41.5,35.0
72,44.0,41.55,33.0
73,44.0,41.45,35.0
74,44.0,41.55,33.0
75,44.0,41.77,33.0
76,44.0,41.81,35.0
77,44.0,41.78,37.0
78,44.0,41.95,36.0
79,44.0,41.87,35.0
80,44.0,41.48,35.0
81,44.0,41.3,34.0
82,44.0,41.66,33.0
83,44.0,41.93,35.0
84,44.0,41.81,37.0
85,44.0,41.81,37.0
86,44.0,41.97,36.0
87,44.0,41.96,36.0
88,44.0,42.05,34.0
89,44.0,41.77,36.0
90,44.0,41.8,37.0
91,44.0,41.52,36.0
92,44.0,41.3,34.0
93,44.0,40.73,33.0
94,44.0,40.94,36.0
95,44.0,40.8,35.0
96,44.0,41.24,35.0
97,44.0,40.93,36.0
98,44.0,41.1,35.0
99,44.0,40.63,31.0
100,44.0,41.17,35.0
101,44.0,41.19,33.0
102,44.0,41.28,36.0
103,44.0,41.21,34.0
104,44.0,41.2,34.0
105,44.0,40.96,34.0
106,44.0,41.17,34.0
107,44.0,41.41,35.0
108,44.0,41.58,37.0
109,44.0,41.52,36.0
110,44.0,41.53,36.0
111,44.0,41.55,38.0
112,44.0,41.79,37.0
113,44.0,41.62,36.0
114,44.0,41.27,33.0
115,44.0,40.9,33.0
116,44.0,40.58,35.0
