generation,best_fitness,avg_fitness,worst_fitness
0,40.0,34.62,26.0
1,42.0,36.07,28.0
2,42.0,36.88,30.0
3,43.0,37.79,33.0
4,43.0,38.19,31.0
5,43.0,38.78,30.0
6,43.0,39.19,33.0
7,44.0,40.23,33.0
8,44.0,41.31,36.0
9,44.0,42.58,40.0
10,44.0,43.28,39.0
11,44.0,43.64,41.0
12,44.0,43.76,40.0
13,44.0,43.8,41.0
14,44.0,43.76,41.0
15,44.0,43.82,41.0
16,44.0,43.96,42.0
17,44.0,43.76,41.0
18,44.0,43.9,41.0
19,44.0,43.91,41.0
20,44.0,43.87,41.0
21,44.0,43.86,41.0
22,44.0,43.83,40.0
23,44.0,43.93,41.0
24,44.0,43.83,41.0
25,44.0,43.84,41.0
26,44.0,43.91,41.0
27,44.0,43.95,41.0
28,44.0,43.84,40.0
29,44.0,43.83,40.0
30,44.0,43.81,41.0
31,44.0,43.81,41.0
32,44.0,43.91,41.0
33,44.0,43.76,41.0
34,44.0,43.85,41.0
35,44.0,43.86,41.0
36,44.0,43.88,41.0
37,44.0,43.78,40.0
38,44.0,43.76,41.0
39,44.0,43.81,41.0
40,44.0,43.84,41.0
41,44.0,43.88,41.0
42,44.0,43.93,42.0
43,44.0,43.7,40.0
44,44.0,43.82,40.0
45,44.0,43.81,40.0
46,44.0,43.9,41.0
47,44.0,43.8,41.0
48,44.0,43.91,41.0
49,44.0,43.89,41.0
50,44.0,43.85,41.0
51,44.0,43.85,41.0
52,44.0,43.78,40.0
53,44.0,43.95,43.0
54,44.0,43.72,41.0
55,44.0,43.76,39.0
56,44.0,43.84,41.0
57,44.0,43.77,41.0
58,44.0,43.86,41.0
59,44.0,43.85,41.0
60,44.0,43.88,41.0
61,44.0,43.92,41.0
62,44.0,43.91,41.0
63,44.0,43.88,40.0
64,44.0,43.95,41.0
65,44.0,43.83,40.0
66,44.0,43.86,41.0
67,44.0,43.81,41.0
68,44.0,43.88,40.0
69,44.0,43.81,40.0
70,44.0,43.7,41.0
71,44.0,43.83,41.0
72,44.0,43.93,41.0
73,44.0,43.89,41.0
74,44.0,43.89,41.0
75,44.0,43.87,41.0
76,44.0,43.99,43.0
77,44.0,43.87,41.0
78,44.0,43.85,39.0
79,44.0,43.9,41.0
80,44.0,43.84,39.0
81,44.0,43.92,41.0
82,44.0,43.75,40.0
83,44.0,43.91,41.0
84,44.0,43.8,41.0
85,44.0,43.88,41.0
86,44.0,43.89,41.0
87,44.0,43.83,40.0
88,44.0,43.91,41.0
89,44.0,43.98,42.0
90,44.0,43.88,39.0
91,44.0,43.95,41.0
92,44.0,43.81,41.0
93,44.0,43.86,40.0
94,44.0,43.73,40.0
95,44.0,43.83,39.0
96,44.0,43.82,39.0
97,44.0,43.78,41.0
98,44.0,43.89,41.0
99,44.0,43.73,40.0
100,44.0,43.84,41.0
101,44.0,43.93,41.0
102,44.0,43.96,42.0
103,44.0,43.91,40.0
104,44.0,43.86,39.0
105,44.0,43.96,42.0
106,44.0,43.92,41.0
107,44.0,43.9,42.0
108,44.0,43.81,38.0
109,44.0,43.79,40.0
110,44.0,43.96,42.0
111,44.0,43.88,41.0
112,44.0,43.74,40.0
113,44.0,43.9,41.0
114,44.0,43.88,41.0
115,44.0,43.97,41.0
116,44.0,43.89,41.0
117,44.0,43.82,41.0
118,44.0,43.95,42.0
119,44.0,43.91,41.0
120,44.0,43.87,41.0
121,45.0,43.94,41.0
