generation,best_fitness,avg_fitness,worst_fitness
0,41.0,35.16,26.0
1,41.0,34.87,27.0
2,41.0,35.26,28.0
3,41.0,35.0,28.0
4,41.0,34.76,27.0
5,41.0,35.28,27.0
6,41.0,35.54,27.0
7,41.0,35.3,29.0
8,41.0,35.27,26.0
9,41.0,35.47,25.0
10,41.0,35.14,25.0
11,41.0,35.95,29.0
12,41.0,35.77,30.0
13,41.0,36.17,30.0
14,41.0,36.56,29.0
15,42.0,36.66,27.0
16,42.0,36.77,29.0
17,43.0,36.8,31.0
18,43.0,37.08,30.0
19,44.0,37.0,31.0
20,44.0,36.96,31.0
21,44.0,37.05,30.0
22,44.0,37.43,31.0
23,44.0,37.42,31.0
24,44.0,37.21,31.0
25,44.0,37.45,32.0
26,44.0,37.16,30.0
27,44.0,36.86,29.0
28,44.0,37.02,29.0
29,44.0,37.6,31.0
30,44.0,37.63,32.0
31,44.0,37.7,33.0
32,44.0,37.88,32.0
33,44.0,38.51,29.0
34,44.0,38.5,31.0
35,44.0,38.49,31.0
36,44.0,38.85,30.0
37,44.0,39.29,28.0
38,44.0,39.76,35.0
39,44.0,40.11,34.0
40,44.0,39.88,34.0
41,44.0,40.18,35.0
42,44.0,40.04,32.0
43,44.0,39.92,32.0
44,44.0,40.17,32.0
45,44.0,40.28,34.0
46,44.0,40.38,33.0
47,44.0,40.83,34.0
48,44.0,40.72,34.0
49,44.0,40.44,36.0
50,44.0,40.51,35.0
51,44.0,40.48,33.0
52,44.0,40.2,33.0
53,44.0,40.46,33.0
54,44.0,41.07,34.0
55,44.0,40.91,35.0
56,44.0,41.09,35.0
57,44.0,41.08,34.0
58,44.0,40.84,35.0
59,44.0,40.99,36.0
60,44.0,40.94,36.0
61,44.0,41.23,34.0
62,44.0,40.95,34.0
63,44.0,40.95,34.0
64,44.0,41.05,34.0
65,44.0,40.89,34.0
66,44.0,40.67,34.0
67,44.0,40.58,34.0
68,44.0,40.22,33.0
69,44.0,40.61,35.0
70,44.0,40.42,33.0
71,44.0,40.87,33.0
72,44.0,40.78,35.0
73,44.0,40.54,33.0
74,44.0,40.4,33.0
75,44.0,40.71,33.0
76,44.0,40.34,33.0
77,44.0,40.19,34.0
78,44.0,39.85,35.0
79,44.0,40.05,34.0
80,44.0,39.68,33.0
81,44.0,40.03,33.0
82,44.0,40.28,33.0
83,44.0,40.3,35.0
84,44.0,40.38,35.0
85,44.0,40.52,34.0
86,44.0,40.33,35.0
87,44.0,40.39,33.0
88,44.0,40.44,33.0
89,44.0,40.35,34.0
90,44.0,40.3,34.0
91,44.0,39.79,34.0
92,44.0,40.15,34.0
93,44.0,40.09,32.0
94,44.0,40.3,34.0
95,44.0,40.6,33.0
96,44.0,40.32,33.0
97,44.0,40.64,34.0
98,44.0,40.44,35.0
99,44.0,40.49,36.0
100,44.0,40.52,33.0
101,44.0,40.11,35.0
102,44.0,39.98,34.0
103,44.0,39.79,34.0
104,44.0,39.54,33.0
105,44.0,39.24,34.0
106,44.0,39.11,33.0
107,44.0,39.5,35.0
108,44.0,39.11,33.0
109,44.0,38.72,33.0
110,44.0,39.18,33.0
111,44.0,39.3,32.0
112,44.0,39.01,31.0
113,44.0,39.51,29.0
114,44.0,39.32,27.0
115,44.0,39.6,27.0
116,44.0,40.2,32.0
117,44.0,40.08,31.0
118,44.0,40.67,33.0
119,44.0,40.85,33.0
120,44.0,41.25,32.0
121,44.0,41.12,33.0
122,44.0,41.24,34.0
123,44.0,41.34,36.0
124,44.0,41.34,36.0
125,44.0,41.49,32.0
126,44.0,41.92,34.0
127,44.0,41.9,36.0
128,44.0,41.98,37.0
129,44.0,41.97,36.0
130,44.0,41.66,36.0
131,44.0,41.75,36.0
132,44.0,41.56,36.0
133,44.0,41.47,36.0
134,44.0,41.27,34.0
135,44.0,40.9,36.0
136,44.0,41.33,33.0
137,44.0,41.35,37.0
138,44.0,41.6,35.0
139,44.0,41.36,34.0
140,44.0,41.19,35.0
