generation,best_fitness,avg_fitness,worst_fitness
0,41.0,34.44,23.0
1,41.0,35.27,28.0
2,41.0,35.15,27.0
3,41.0,34.88,25.0
4,41.0,34.8,26.0
5,41.0,34.79,26.0
6,41.0,34.71,28.0
7,41.0,35.36,29.0
8,41.0,35.31,25.0
9,41.0,35.52,27.0
10,41.0,35.84,27.0
11,41.0,35.77,29.0
12,41.0,35.92,26.0
13,42.0,35.91,29.0
14,42.0,35.94,31.0
15,43.0,35.86,29.0
16,44.0,36.3,29.0
17,44.0,36.33,31.0
18,44.0,36.41,30.0
19,44.0,36.69,30.0
20,44.0,36.57,28.0
21,44.0,36.61,29.0
22,44.0,36.77,32.0
23,44.0,36.46,28.0
24,44.0,36.64,31.0
25,44.0,36.96,30.0
26,44.0,37.0,27.0
27,44.0,37.4,26.0
28,44.0,37.23,27.0
29,44.0,37.3,31.0
30,44.0,38.05,30.0
31,44.0,37.9,30.0
32,44.0,38.03,29.0
33,44.0,38.93,31.0
34,44.0,38.83,31.0
35,44.0,39.07,31.0
36,44.0,39.18,32.0
37,44.0,39.39,33.0
38,44.0,39.68,33.0
39,44.0,39.55,32.0
40,44.0,39.58,32.0
41,44.0,39.96,33.0
42,44.0,40.05,33.0
43,44.0,39.85,34.0
44,44.0,40.29,34.0
45,44.0,40.17,34.0
46,44.0,40.47,35.0
47,44.0,40.29,35.0
48,44.0,40.18,34.0
49,44.0,40.43,34.0
50,44.0,40.3,33.0
51,44.0,39.88,33.0
52,44.0,39.63,35.0
53,44.0,39.29,29.0
54,44.0,39.76,33.0
55,44.0,40.2,34.0
56,44.0,40.35,34.0
57,44.0,40.48,35.0
58,44.0,40.41,32.0
59,44.0,40.71,35.0
60,44.0,40.09,35.0
61,44.0,39.95,35.0
62,44.0,39.82,34.0
63,44.0,39.99,34.0
64,44.0,40.0,35.0
65,44.0,40.12,34.0
66,44.0,40.29,35.0
67,44.0,40.49,35.0
68,44.0,40.63,34.0
69,44.0,40.51,33.0
70,44.0,40.18,34.0
71,44.0,40.13,34.0
72,44.0,40.41,36.0
73,44.0,40.37,34.0
74,44.0,40.42,34.0
75,44.0,40.94,34.0
76,44.0,40.92,34.0
77,44.0,41.2,35.0
78,44.0,41.24,35.0
79,44.0,41.38,34.0
80,44.0,40.73,34.0
81,44.0,40.77,33.0
82,44.0,40.72,33.0
83,44.0,41.08,35.0
84,44.0,40.55,35.0
85,44.0,40.54,34.0
86,44.0,40.46,33.0
87,44.0,40.79,35.0
88,44.0,41.13,35.0
89,44.0,40.98,35.0
90,44.0,40.93,34.0
91,44.0,40.68,36.0
92,44.0,40.82,32.0
93,44.0,40.7,34.0
94,44.0,40.65,34.0
95,44.0,40.25,33.0
96,44.0,40.42,34.0
97,44.0,40.31,33.0
98,44.0,40.31,32.0
99,44.0,40.37,35.0
100,44.0,40.1,32.0
101,44.0,40.47,36.0
102,44.0,40.53,36.0
103,44.0,40.2,34.0
104,44.0,40.21,34.0
105,44.0,39.85,34.0
106,44.0,39.82,35.0
107,44.0,39.87,35.0
108,44.0,39.75,30.0
109,44.0,40.06,33.0
110,44.0,40.14,35.0
111,44.0,40.33,35.0
112,44.0,40.28,34.0
113,44.0,40.63,34.0
114,44.0,40.55,35.0
115,44.0,40.34,33.0
116,44.0,40.23,34.0
117,44.0,40.23,34.0
118,44.0,40.32,35.0
119,44.0,40.32,36.0
120,44.0,40.63,35.0
121,44.0,40.73,32.0
122,44.0,40.67,36.0
123,44.0,40.83,36.0
124,44.0,40.64,34.0
125,44.0,40.47,31.0
126,44.0,40.91,35.0
127,44.0,40.75,35.0
128,44.0,41.02,35.0
129,44.0,41.29,36.0
130,44.0,41.48,38.0
131,44.0,41.61,36.0
132,44.0,41.57,38.0
133,44.0,41.84,36.0
134,44.0,41.8,36.0
135,44.0,41.95,37.0
136,44.0,42.07,39.0
137,44.0,42.13,36.0
138,44.0,42.23,38.0
139,44.0,42.12,37.0
140,44.0,42.02,37.0
141,44.0,41.65,34.0
142,44.0,41.73,35.0
143,44.0,41.58,37.0
144,44.0,41.21,36.0
145,44.0,41.47,35.0
146,44.0,41.39,32.0
147,44.0,41.58,37.0
148,44.0,41.21,37.0
149,44.0,41.17,34.0
150,44.0,41.12,37.0
151,44.0,41.0,35.0
152,44.0,41.35,35.0
153,44.0,41.66,36.0
154,44.0,41.55,36.0
155,44.0,41.5,37.0
156,44.0,41.64,36.0
157,44.0,41.57,34.0
158,44.0,41.58,36.0
159,44.0,41.41,35.0
160,44.0,41.43,37.0
161,44.0,41.6,37.0
162,44.0,41.31,37.0
163,44.0,41.16,37.0
164,44.0,41.06,36.0
165,44.0,41.07,36.0
166,44.0,41.26,35.0
167,44.0,41.08,35.0
168,44.0,40.68,36.0
169,44.0,40.7,34.0
170,44.0,40.78,33.0
171,44.0,40.62,33.0
172,44.0,40.28,34.0
173,44.0,39.91,29.0
174,44.0,40.13,34.0
175,44.0,40.33,33.0
176,44.0,40.22,34.0
177,44.0,40.32,33.0
178,44.0,40.43,35.0
179,44.0,40.43,34.0
180,44.0,40.06,35.0
181,44.0,40.11,33.0
182,44.0,40.36,33.0
183,44.0,40.48,35.0
184,44.0,40.98,33.0
185,44.0,41.07,35.0
186,44.0,41.03,36.0
187,44.0,41.08,36.0
188,44.0,40.9,35.0
189,44.0,40.6,35.0
190,44.0,40.4,32.0
191,44.0,40.81,32.0
192,44.0,41.06,35.0
193,45.0,40.85,33.0
